system:index,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Landsat_B1,Landsat_B10,Landsat_B11,Landsat_B2,Landsat_B3,Landsat_B4,Landsat_B5,Landsat_B6,Landsat_B7,Landsat_B8,Landsat_B9,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,Sentinel_B1,Sentinel_B10,Sentinel_B11,Sentinel_B12,Sentinel_B2,Sentinel_B3,Sentinel_B4,Sentinel_B5,Sentinel_B6,Sentinel_B7,Sentinel_B8,Sentinel_B8A,Sentinel_B9,lrad,prec,pres,shum,split,srad,temp,wind,.geo
00000000000000001242,0,63,2556,-109,-75,128,115,129,-168,-7,36,199,197,30,26,20,82,49,25,23,0,52,-15,22,-1128,25,50,-93,-126,-61,116,3,2388,-85,-68,110,62,58,-94,-7,3.4579017,1735.0,16.0,2013.0,1519.0,1513.0,1421.0,1436.0,1704.0,2257.0,2598.0,2369.0,2932.0,656.0,351.58334,0.09583445,100686.0,0.008930667,0.49147869089111196,137.41667,288.89667,2.3273306,"{""type"":""Point"",""coordinates"":[113.92088629928158,33.46902704583194]}"
00000000000000000c06,0,209,-71,-227,35,16,-137,90,-47,1,40,203,200,36,33,34,82,75,54,36,0,31,-6,14,-403,164,-62,0,102,-17,41,1,-992,-137,-3,21,-81,56,-7,4,4.4089055,1668.0,15.0,2795.0,1795.0,1459.0,1331.0,1473.0,1640.0,1929.0,2228.0,2022.0,2477.0,708.0,335.83334,0.09583445,99162.664,0.009030334,0.54016829969172,163.66667,288.1,4.103997,"{""type"":""Point"",""coordinates"":[117.5675971091033,35.813448474792715]}"
00000000000000001315,0,1507,202,-260,66,40,-51,29,20,0,27,187,186,21,14,10,23,17,10,12,0,27,-18,13,-446,99,-92,-25,44,-55,-31,0,1951,-289,-17,71,-107,46,21,-6,31.472021,1139.0,15.0,967.0,456.0,829.0,671.0,443.0,660.0,1234.0,1340.0,1329.0,1431.0,656.0,268.0,0.055001117,82758.0,0.004153667,0.9617477631014913,162.16667,276.88666,1.9239972,"{""type"":""Point"",""coordinates"":[114.99769677627401,39.761367101673656]}"
00000000000000001c27,1,18,-364,-179,1,30,-66,56,-32,2,42,203,201,37,35,38,68,62,54,40,0,24,-6,11,-464,61,-28,4,37,-4,9,1,426,-101,-28,37,-44,16,-5,0,1.8543341,1673.25,18.5,2376.5,2095.75,1500.5,1438.5833333333335,1690.4,1692.75,2052.0,2421.5714285714284,2224.0,2458.833333333333,788.0,332.0,0.055001117,101269.336,0.0077813338,0.9105316217066395,150.25,287.33,2.3393307,"{""type"":""Point"",""coordinates"":[116.48656386341328,37.78094209170569]}"
0000000000000000144b,0,21,1138,-204,-102,172,-26,-6,-57,-2,35,197,195,30,25,20,87,40,21,19,0,46,-16,20,-495,111,49,-99,-9,41,35,1,737,-126,-83,127,-6,-25,-19,-1,2.1926064,1607.0,16.0,1979.5,1323.0,1364.8,1218.25,1222.0,1418.0,2175.633333333333,2515.0,2457.666666666667,2821.0,962.5,332.0,0.055001117,101239.336,0.007879667,0.37786680372836245,150.41667,287.2333,2.406664,"{""type"":""Point"",""coordinates"":[116.35855199037097,37.622924927674724]}"
00000000000000001bef,1,21,-293,-157,-10,47,-39,36,-24,1,41,205,201,37,35,37,69,65,55,38,0,25,-6,11,-515,56,-22,3,40,12,19,1,346,-88,-29,39,-22,-4,7,0,1.1715512,1684.3333333333333,17.0,2389.0,1994.0,1484.0,1368.5,1572.6666666666667,1614.0,2031.6666666666665,2315.4,2202.5,2428.5,821.0,332.0,0.055001117,101239.336,0.007879667,0.8672724121596842,150.41667,287.2333,2.406664,"{""type"":""Point"",""coordinates"":[116.36475459993628,37.66766308854395]}"
00000000000000001460,0,29,1587,-197,-57,213,-15,34,-127,-3,34,199,198,28,22,17,91,34,15,20,0,47,-16,20,-1515,74,41,-168,-25,19,80,4,1473,-138,-59,174,-8,-2,-71,-4,4.748183,1573.0,16.0,1712.0,1330.0,1386.0,1179.0,1108.0,1217.0,2248.0,2998.0,2466.0,3135.0,749.0,336.0,0.055001117,100934.0,0.007729334,0.37098638401861683,147.0,287.88998,2.5339973,"{""type"":""Point"",""coordinates"":[115.15256581496124,37.36412316163378]}"
00000000000000001c91,1,16,-176,-99,11,0,-14,15,-22,1,47,205,202,44,44,47,63,60,53,43,0,15,-8,6,-714,-18,-9,13,-5,23,23,2,97,-61,-7,16,-15,5,-10,0,1.1868973,1871.0,14.0,2037.0,1695.0,1601.0,1469.0,1525.0,1542.0,1970.0,2265.0,2057.0,2319.0,642.0,328.25,0.055001117,101290.0,0.007513334,0.5281834361273724,148.66667,286.78333,2.346664,"{""type"":""Point"",""coordinates"":[115.65355473651799,38.61736243090685]}"
000000000000000013ad,0,13,82,-244,-54,91,-66,-18,-35,1,33,195,193,27,20,14,71,26,13,18,0,43,-18,17,-1423,141,13,-55,89,46,-6,4,-152,-155,-108,111,-41,-32,1,1,1.4984139,1548.0,16.0,1328.0,681.0,1231.0,1063.0,870.0,1027.0,1932.5,2448.0,2363.0,2692.0,830.5,332.5,0.055001117,101304.664,0.007543334,0.48932316917852703,149.0,287.58334,2.2613306,"{""type"":""Point"",""coordinates"":[116.37912628263153,38.01827328617429]}"
00000000000000001c0f,1,40,137,-94,5,11,1,19,-27,0,48,204,202,45,44,52,69,70,60,46,0,15,-5,7,-436,-1,-18,4,0,25,7,1,462,-59,-8,15,-4,4,-16,-1,0.92740995,1859.0,19.0,2713.0,2408.0,1597.0,1549.0,1908.0,1952.0,2295.0,2453.0,2284.0,2484.0,808.0,334.75,0.055001117,100936.664,0.0075430004,0.5862742370942795,145.33333,287.72998,2.2366638,"{""type"":""Point"",""coordinates"":[115.05438086886544,37.727401665356965]}"
00000000000000000f96,0,1221,220,-143,47,2,-90,56,-9,0,32,195,193,27,24,24,52,59,41,22,1,26,-7,13,-148,113,-79,10,51,-64,5,0,47,-131,5,12,-90,50,0,0,21.46143,1272.0,44.0,2469.0,1982.0,1067.0,950.0,1037.0,1292.0,1803.0,2005.0,1988.0,2248.0,1103.0,271.0,0.055001117,88612.664,0.0045630005,0.5786775125423873,171.08333,278.34,3.402664,"{""type"":""Point"",""coordinates"":[116.45943469260409,41.44813355266591]}"
00000000000000000e84,0,31,-1354,-247,0,31,-189,86,-28,6,35,200,199,29,24,19,84,48,26,22,0,40,-12,17,400,97,-7,0,112,6,-29,-1,-435,-123,-64,39,-117,25,8,2,0.0,1637.0,17.0,2041.0,1262.5,1321.0,1151.5,1053.0,1281.5,2429.0,2825.5,2702.0,3040.0,877.5,335.0,0.055001117,100976.664,0.007957,0.4299437559150643,149.5,287.62332,2.5919971,"{""type"":""Point"",""coordinates"":[115.57890492578225,37.16002564731651]}"
0000000000000000108a,0,36,-239,-309,91,-15,-223,195,-93,2,38,201,200,34,35,43,83,70,58,40,0,34,-10,15,-996,131,-77,27,114,-60,17,2,758,-161,11,-10,-155,96,-42,-1,4.370401,1736.0,20.0,2536.0,1929.0,1513.0,1328.0,1392.0,1564.0,2800.0,3075.0,2997.0,3270.0,893.0,335.0,0.055001117,100976.664,0.007957,0.3492959240960928,149.5,287.62332,2.5919971,"{""type"":""Point"",""coordinates"":[115.53210220112528,37.11241582536887]}"
000000000000000011e3,0,32,687,-259,51,-3,-236,174,-59,-1,39,201,200,35,35,40,84,72,58,38,0,34,-10,15,-1757,102,-35,32,133,-28,0,5,1098,-129,-20,0,-170,88,-14,-3,0.92740995,1730.0,20.5,2479.5,1900.0,1505.5,1312.0,1340.5,1529.5,2680.0,2918.0,2738.5,3091.0,877.0,335.0,0.055001117,100976.664,0.007957,0.41769348412850893,149.5,287.62332,2.5919971,"{""type"":""Point"",""coordinates"":[115.55869627980802,37.16595179261654]}"
00000000000000001c78,1,37,-375,-148,35,5,-68,62,-25,2,43,204,200,40,39,45,64,66,59,41,0,21,-6,9,-910,16,-48,31,49,22,-7,2,115,-99,2,1,-56,35,-18,0,1.4876301,1712.5,18.0,2264.5,1812.5,1485.0,1337.0,1403.0,1539.0,1982.0,2246.0,2050.5,2350.0,784.0,335.0,0.055001117,100976.664,0.007957,0.8269299094060504,149.5,287.62332,2.5919971,"{""type"":""Point"",""coordinates"":[115.57549371347635,37.14250583927752]}"
00000000000000001c8b,1,33,-678,-203,37,0,-113,86,-37,3,43,204,203,40,38,40,73,64,51,39,0,29,-9,12,-1303,36,-26,19,85,18,3,4,260,-105,-26,18,-77,28,-5,0,2.5050426,1760.0,18.0,2173.5,1630.5,1596.0,1479.0,1540.5,1523.0,2214.5,2593.0,2516.5,2735.5,767.0,335.0,0.055001117,100976.664,0.007957,0.6246115396841372,149.5,287.62332,2.5919971,"{""type"":""Point"",""coordinates"":[115.50227973327983,37.19685336291691]}"
0000000000000000117a,0,18,832,-204,-35,87,-71,19,-33,-1,34,198,196,29,25,23,70,43,28,26,0,35,-12,15,-792,142,1,-43,34,9,-1,2,1428,-127,-51,73,-53,-12,-4,-4,2.5140612,1657.0,16.0,1991.0,1344.0,1451.0,1352.0,1355.0,1454.0,2091.0,2603.0,2507.0,2916.0,838.0,331.25,0.055001117,101248.0,0.007865334,0.5452494434850469,152.0,287.15,2.398664,"{""type"":""Point"",""coordinates"":[116.5258217890878,37.50973956563511]}"
0000000000000000012a,1,22,-582,-152,-20,76,-39,59,-50,2,40,203,201,36,35,39,72,69,60,34,0,26,-7,12,-359,49,-22,-17,17,18,14,1,587,-84,-36,42,-31,12,-12,-1,0.0,1817.0,17.0,2717.0,2279.0,1572.0,1379.0,1603.0,1747.0,2139.0,2473.0,2339.0,2664.0,782.0,331.5,0.055001117,101316.664,0.007785334,0.4544520529054453,155.33333,287.3633,2.2613306,"{""type"":""Point"",""coordinates"":[116.65311128775947,37.268453148532096]}"
0000000000000000150e,0,44,275,-197,-64,171,-36,26,-87,0,35,202,200,30,25,21,80,43,27,26,0,36,-11,15,320,79,38,-119,-25,-3,36,-1,637,-135,-71,146,-21,0,-49,-1,0.92740995,1624.0,15.0,1766.0,1105.0,1349.0,1221.0,1140.0,1311.0,2018.0,2569.0,2386.0,2833.0,738.0,331.75,0.055001117,100906.664,0.0074463338,0.6815434880049797,145.25,287.25665,2.0886638,"{""type"":""Point"",""coordinates"":[115.01413748185804,38.20323679787123]}"
000000000000000014da,0,12,-1209,-175,-9,60,-90,87,-58,5,36,199,197,31,26,23,72,47,32,28,0,29,-10,12,490,80,-46,-47,46,-26,47,-2,-1384,-110,-45,83,-61,60,-20,5,2.5328386,1655.5,17.0,2401.0,1897.5,1386.0,1314.0,1380.0,1647.0,2202.0,2638.5,2447.0,2819.0,888.5,332.16666,0.055001117,101304.0,0.007459667,0.8180293638593916,149.25,287.62665,2.2626638,"{""type"":""Point"",""coordinates"":[116.32432838978573,38.14529523878275]}"
00000000000000001bec,1,13,399,-111,-5,5,-54,24,0,0,43,203,200,40,39,41,65,62,49,34,0,21,-10,7,-1717,21,-37,35,56,19,33,5,-288,-69,-33,32,-36,10,13,1,2.5426297,1820.0,17.0,2052.5,1606.0,1659.5,1543.5,1582.0,1587.5,2040.5,2329.5,2124.0,2466.0,749.0,330.41666,0.055001117,101318.0,0.007466334,0.7501028557017659,149.41667,287.31332,2.3746638,"{""type"":""Point"",""coordinates"":[116.086903554195,38.468691542683914]}"
00000000000000000b02,0,14,897,-239,-34,142,-113,99,-112,-1,35,199,197,29,25,18,94,43,21,21,0,43,-14,19,-355,125,13,-77,35,-24,54,0,826,-137,-56,113,-71,35,-52,-1,2.1941495,1625.75,19.0,2380.0,1872.0,1474.6,1383.0,1559.6666666666667,1661.5,2392.0,2796.0,2656.0,3030.0,964.0,332.41666,0.055001117,101306.664,0.0076940004,0.6324110251713636,149.66667,287.45667,2.294664,"{""type"":""Point"",""coordinates"":[116.43509245995334,37.80582387558391]}"
00000000000000000ba8,0,15,-547,-278,-43,157,-106,91,-79,3,33,198,196,27,22,16,90,38,17,19,0,42,-15,18,1079,144,4,-81,29,-24,19,-4,-272,-163,-67,126,-64,24,-23,1,2.7802885,1579.5833333333335,17.0,1940.0,1288.0,1292.0,1176.0,1116.0,1330.6666666666667,2182.0,2670.0,2490.0,2815.666666666667,961.0,332.41666,0.055001117,101306.664,0.0076940004,0.8485687598015245,149.66667,287.45667,2.294664,"{""type"":""Point"",""coordinates"":[116.44407308947497,37.82810154444693]}"
0000000000000000126c,0,1117,222,-101,11,27,-76,43,12,0,34,203,200,30,27,27,62,61,40,26,0,23,-6,11,-900,93,-73,-16,22,-35,36,2,908,-79,-39,38,-95,41,27,-2,14.455396,1433.0,19.0,2535.0,1720.0,1170.0,1079.0,1112.0,1394.0,1853.0,2051.0,2050.0,2311.0,996.0,280.66666,0.055001117,88205.336,0.0045030005,0.7676254736819677,165.08333,280.07333,2.216664,"{""type"":""Point"",""coordinates"":[115.19640323741768,40.167582289440475]}"
00000000000000000881,1,44,970,-176,15,24,-81,41,-30,-2,42,203,201,39,36,37,69,57,48,41,0,26,-10,11,-1859,39,-15,10,63,15,-6,6,583,-111,-22,45,-52,18,-9,-1,0.92740995,1794.0,16.0,2195.0,1715.0,1585.0,1519.0,1597.0,1513.0,2107.0,2404.0,2318.0,2560.0,674.0,330.66666,0.055001117,100952.0,0.0074680005,0.31663670703261937,145.91667,287.07333,2.1599972,"{""type"":""Point"",""coordinates"":[115.13037732811931,38.34993230432749]}"
00000000000000001075,0,38,1318,-185,12,31,-121,61,-56,-3,40,202,200,36,36,37,70,65,54,34,0,30,-9,12,-1977,64,-14,23,78,0,13,6,771,-112,-26,53,-75,32,-30,-1,2.3634803,1704.0,17.0,2464.0,1826.0,1467.0,1345.0,1320.0,1552.0,2266.0,2600.0,2517.0,2776.0,720.0,330.66666,0.055001117,100952.0,0.0074680005,0.8639434366614168,145.91667,287.07333,2.1599972,"{""type"":""Point"",""coordinates"":[115.19721033470834,38.33412033199196]}"
00000000000000000aeb,0,31,1433,-204,-38,192,-45,5,-132,-3,34,199,197,29,24,20,85,36,20,21,0,43,-16,18,-1496,73,30,-125,-14,31,63,4,717,-124,-66,161,-15,-18,-79,-1,0.0,1610.0,15.0,1718.0,1071.0,1336.0,1185.0,1078.0,1328.0,2166.0,2495.0,2358.0,2729.5,844.0,327.66666,0.055001117,101108.664,0.0075073335,0.9095991607000432,148.58333,286.68,2.2366638,"{""type"":""Point"",""coordinates"":[115.30446955144792,38.78067700698931]}"
00000000000000000851,1,1167,82,-110,41,13,-50,46,3,0,35,202,199,32,30,35,78,80,63,33,0,26,-5,13,2262,-46,-96,54,36,-70,-18,-8,583,-121,20,19,-47,31,-10,-1,6.073732,1441.0,20.0,2792.0,2342.0,1352.0,1277.0,1415.0,1567.0,2121.0,2415.0,2353.0,2502.0,1222.0,262.08334,0.055001117,86845.336,0.004281667,0.6881633597301278,173.83333,276.5433,2.760664,"{""type"":""Point"",""coordinates"":[116.85424349987619,41.841506529398785]}"
0000000000000000125a,0,32,1004,-276,81,-14,-211,170,-75,-2,42,203,202,39,39,44,77,76,63,41,0,32,-8,15,-234,122,-61,8,101,-65,44,0,1306,-160,17,6,-146,87,-32,-3,0.92740995,1678.0,17.0,2411.0,1959.0,1430.0,1309.0,1314.0,1582.0,2718.0,3207.0,2944.0,3365.0,833.0,336.08334,0.055001117,100898.0,0.007834334,0.6278906948517307,147.75,287.82666,2.6013305,"{""type"":""Point"",""coordinates"":[115.2425772288261,37.13945135505591]}"
00000000000000001c3e,1,34,-67,-173,29,4,-102,52,-10,1,43,204,202,40,38,40,73,61,46,34,0,26,-10,11,-382,58,-49,4,71,-6,5,0,432,-120,-8,10,-68,26,-5,0,0.92740995,1763.0,16.0,2251.0,1696.0,1595.0,1509.0,1603.0,1598.0,2261.0,2529.0,2433.0,2690.0,733.0,336.08334,0.055001117,100898.0,0.007834334,0.8941861111209852,147.75,287.82666,2.6013305,"{""type"":""Point"",""coordinates"":[115.2833601670609,37.17466487607498]}"
00000000000000001043,0,1430,-7,-269,86,2,-90,56,41,1,28,195,193,23,19,16,72,44,20,19,0,38,-17,18,2191,133,-120,0,56,-70,-41,-8,662,-220,6,23,-95,35,55,-1,26.706718,1092.0,17.0,1484.0,650.0,835.0,781.0,537.0,901.0,2094.0,2421.0,2498.0,2656.0,1317.0,266.33334,0.055001117,87757.336,0.004369334,0.80034560738769,172.25,277.40668,3.036664,"{""type"":""Point"",""coordinates"":[116.71653308204263,41.61369105657824]}"
00000000000000000316,1,23,182,-167,-25,61,-63,31,-35,0,40,203,200,36,34,35,73,65,51,34,0,29,-9,13,-85,60,-28,-14,32,11,3,0,897,-90,-45,37,-46,-1,0,-2,0.92740995,1773.0,17.0,2307.0,1975.0,1511.0,1355.0,1413.0,1667.0,2047.0,2440.0,2333.0,2614.0,755.0,332.33334,0.055001117,101313.336,0.007826667,0.5748149479446493,155.5,287.51,2.306664,"{""type"":""Point"",""coordinates"":[116.52743598366914,37.18508579523687]}"
00000000000000000463,1,25,210,-141,-29,75,-39,37,-61,0,41,202,200,36,33,37,71,70,61,37,0,28,-7,12,138,48,-31,-32,15,19,14,0,493,-79,-47,43,-28,4,-13,-1,1.4873332,1772.0,15.0,2496.0,2119.0,1559.0,1411.0,1575.0,1682.0,2062.0,2459.0,2271.0,2622.0,775.0,332.33334,0.055001117,101313.336,0.007826667,0.9080487572466029,155.5,287.51,2.306664,"{""type"":""Point"",""coordinates"":[116.5870853784611,37.117891601462496]}"
00000000000000000878,1,33,253,-103,9,12,-49,49,-17,0,45,204,200,42,43,46,65,68,63,41,0,17,-5,8,-656,-4,-37,15,41,30,1,2,466,-69,-9,8,-37,22,-10,-1,0.92740995,1810.0,17.0,2319.5,1901.0,1631.5,1530.0,1621.5,1664.0,2090.0,2340.0,2107.0,2447.0,727.0,334.58334,0.055001117,100997.336,0.007986,0.3237501208917093,150.0,287.56332,2.5593305,"{""type"":""Point"",""coordinates"":[115.65652003871855,37.14879763086393]}"
00000000000000000aa2,0,1503,1837,-260,63,48,-55,15,11,-5,28,181,182,21,15,11,21,14,9,13,1,25,-17,12,286,74,-95,-19,62,-86,-20,-1,2072,-235,-38,105,-73,46,-6,-6,30.523172,1103.0,17.0,921.0,427.0,817.0,645.0,434.0,653.0,1235.0,1373.0,1205.0,1478.0,725.0,271.08334,0.055001117,84876.664,0.00418,0.3874191437304628,163.58333,277.88998,2.162664,"{""type"":""Point"",""coordinates"":[115.36232192851533,40.029693507564765]}"
0000000000000000122d,0,7,437,-178,-44,84,-125,63,3,0,37,202,200,33,30,30,75,60,42,27,0,31,-12,12,-3576,59,-3,12,121,-16,13,11,-337,-117,-74,99,-81,28,29,1,3.0129378,1666.75,17.5,2280.0,1707.0,1369.8,1172.0,1222.0,1420.75,1983.1666666666665,2252.75,2189.0,2459.5,852.0,329.08334,0.055001117,101368.0,0.007352334,0.2658133110829134,150.75,287.19333,2.3333306,"{""type"":""Point"",""coordinates"":[116.07307142272722,38.72569629100032]}"
00000000000000000c3a,0,10,1360,-206,6,54,-148,100,-57,-3,39,202,200,36,36,40,71,63,53,38,0,30,-10,13,-3454,65,-42,7,118,-10,74,11,512,-119,-57,84,-99,56,-4,-1,2.5625937,1680.0,17.0,2396.0,1995.6,1393.3333333333333,1297.0,1412.0,1637.5714285714287,2075.5,2378.0,2355.5,2554.0,849.0,327.33334,0.055001117,101354.0,0.0069510005,0.919236210774989,153.5,287.35333,2.2999973,"{""type"":""Point"",""coordinates"":[116.21689080900403,39.11179201481399]}"
0000000000000000132d,0,13,685,-190,1,42,-128,59,-47,-1,35,201,199,30,26,25,72,43,29,23,0,30,-12,13,-2073,79,-29,-5,91,-15,59,6,125,-115,-53,75,-85,32,1,0,5.203505,1689.4,17.0,2039.0,1606.0,1431.6666666666667,1322.6666666666667,1381.0,1508.6666666666667,2206.0,2514.0,2441.0,2698.0,889.5,327.33334,0.055001117,101354.0,0.0069510005,0.7369491469163097,153.5,287.35333,2.2999973,"{""type"":""Point"",""coordinates"":[116.22641098975312,39.14017865212022]}"
00000000000000001c7c,1,14,-59,-130,30,-11,-54,36,-18,0,41,202,200,38,35,39,62,61,52,41,0,18,-7,8,-2264,8,-42,36,52,8,37,7,-80,-77,-18,22,-36,8,13,0,0.92740995,1730.0,17.0,2359.0,1924.5,1573.8333333333333,1419.0,1728.5,1693.0,1971.5,2130.0,2083.5,2242.0,798.0,327.33334,0.055001117,101354.0,0.0069510005,0.9382329319601289,153.5,287.35333,2.2999973,"{""type"":""Point"",""coordinates"":[116.23638153970865,39.12616815661029]}"
00000000000000000fa2,0,827,372,-137,0,22,-74,35,27,0,34,199,197,30,26,26,58,51,39,25,0,22,-7,11,835,44,-101,-42,36,-78,19,-3,1313,-116,-41,35,-97,33,25,-3,15.566774,1487.0,17.0,2197.0,1535.0,1187.0,1074.0,1050.0,1330.0,1796.0,2069.0,2007.0,2278.0,937.0,291.58334,0.055001117,92069.336,0.004960667,0.3129200966885609,165.5,282.33,2.3213305,"{""type"":""Point"",""coordinates"":[115.14474901081454,40.24447948710714]}"
00000000000000000838,1,14,685,-69,-1,6,-30,34,-14,-1,46,204,200,43,40,44,59,61,53,39,0,15,-8,5,-2446,-3,-53,69,35,12,22,8,-111,-44,-18,22,-20,6,6,0,1.1866859,1858.5,18.0,2263.0,1999.0,1696.0,1561.0,1744.0,1785.0,1990.5,2135.5,2036.0,2228.0,735.0,329.58334,0.055001117,101351.336,0.007393,0.6738525783328772,150.25,287.22665,2.3559973,"{""type"":""Point"",""coordinates"":[116.08645318498861,38.604783306835074]}"
00000000000000001746,0,4,632,-160,-1,39,-52,2,-16,-1,44,193,191,38,30,27,38,26,19,29,1,29,-12,11,281,91,-29,7,-18,-7,5,-1,-100,-98,-14,26,-42,5,-6,1,1.0933657,1848.0,23.0,1940.0,1294.0,1575.0,1379.0,1316.0,1498.0,1876.0,2074.0,2045.0,2203.0,971.0,356.0,0.17750111,101420.0,0.010060334,0.4260048518928472,148.83333,289.79,2.1506639,"{""type"":""Point"",""coordinates"":[121.24466993799794,31.985011460638844]}"
000000000000000007ce,1,54,466,-144,-22,26,-69,31,-27,0,38,204,201,33,31,27,80,60,40,31,0,34,-11,12,-28,35,-32,-4,-4,-4,-10,0,983,-76,-29,-3,-62,0,-13,-2,3.3824966,1651.0,13.0,1944.0,1411.0,1353.0,1169.0,1074.0,1313.0,1758.0,2045.0,1918.0,2250.0,550.0,358.5,0.17750111,100974.0,0.010374334,0.41449046749341056,143.08333,289.90668,2.718664,"{""type"":""Point"",""coordinates"":[117.37400969596901,31.315227727804945]}"
00000000000000001635,0,388,-687,-285,14,29,-102,-35,55,3,33,193,192,27,20,15,62,38,17,18,0,48,-18,20,638,166,8,22,-3,1,3,-3,-103,-179,11,-18,-168,-33,65,1,32.38968,1247.0,15.0,1901.0,875.0,952.0,816.0,617.0,955.5,1988.0,2385.5,2596.5,2686.5,804.5,334.75,0.17750111,94028.664,0.008730667,0.8049421834021491,141.91667,285.90665,1.9006639,"{""type"":""Point"",""coordinates"":[115.74258068905002,31.607896366346818]}"
000000000000000016bb,0,631,2063,-246,7,-18,-144,-19,51,-5,32,192,191,26,21,15,67,40,19,18,0,47,-17,18,170,137,38,19,-21,-8,-2,-1,1630,-122,-11,-31,-203,-25,67,-4,30.904062,1216.0,14.0,1629.5,794.5,886.5,767.0,566.5,870.5,1703.5,2023.0,1887.5,2202.0,758.5,334.75,0.17750111,94028.664,0.008730667,0.3707235025954737,141.91667,285.90665,1.9006639,"{""type"":""Point"",""coordinates"":[115.76512590397624,31.666109930599553]}"
000000000000000007dc,1,67,594,-150,-5,40,-50,10,-24,-1,39,201,199,34,33,35,72,58,45,40,0,31,-11,11,-750,59,-49,-8,-16,-10,-40,2,1500,-68,-14,5,-71,7,-21,-4,7.616732,1465.0,16.0,2153.0,1777.0,1286.0,1066.0,1257.0,1485.0,1875.0,2036.0,1791.0,2153.0,671.0,355.25,0.17750111,100732.664,0.009924667,0.9747753427513038,142.25,289.35333,1.8393306,"{""type"":""Point"",""coordinates"":[116.71868682785147,31.389966720561755]}"
000000000000000000ac,1,8,1711,-83,-60,35,-65,12,-21,-5,40,187,184,34,28,25,37,29,23,26,1,26,-10,10,52,27,13,-9,4,0,4,0,768,-44,-25,-10,-70,10,-19,-2,0.92740995,1728.0,15.0,1244.0,1044.0,1367.0,1116.0,1024.0,1082.0,1240.0,1313.0,1227.0,1408.0,767.0,357.75,0.17750111,101417.336,0.009703667,0.5052417507772784,147.91667,290.24667,1.7659972,"{""type"":""Point"",""coordinates"":[120.63830799944725,31.730784732278735]}"
000000000000000005a1,1,2,243,-91,-61,66,-40,28,-35,0,39,199,197,32,29,28,71,60,42,31,0,33,-10,13,592,88,-24,17,0,-10,0,-2,-697,-42,-69,45,-19,17,-11,3,2.1532118,1734.0,21.0,1772.0,1384.0,1346.0,1146.0,1064.0,1258.0,1506.0,1619.0,1586.0,1813.0,934.0,354.33334,0.17750111,101433.336,0.010079667,0.5086295584928657,150.58333,289.56332,2.3173306,"{""type"":""Point"",""coordinates"":[121.24449157395584,32.137454748352994]}"
00000000000000001647,0,77,599,-177,27,-17,-90,30,-49,0,35,200,197,29,26,23,74,51,30,20,0,36,-13,14,86,76,-30,-9,-14,-17,5,0,488,-92,-5,-6,-82,6,-23,0,2.9852238,1444.0,13.0,1612.0,887.0,1082.0,948.0,655.0,984.0,1752.0,2038.0,2136.0,2217.0,587.0,352.58334,0.17750111,100137.336,0.009744334,0.7091033325295601,142.0,288.91333,1.4279972,"{""type"":""Point"",""coordinates"":[116.49177655254475,31.589841466181415]}"
00000000000000001649,0,75,1647,-160,8,15,-73,3,-17,-4,35,197,196,29,24,22,54,51,31,21,0,31,-11,11,-291,112,-24,-9,-40,-14,-19,0,1946,-77,-17,0,-85,-34,-6,-6,2.3640554,1453.5,16.0,1849.0,1085.0,1018.0,988.0,909.0,1021.0,1525.0,1775.0,1832.0,1903.0,663.5,354.83334,0.17750111,100676.664,0.009962,0.27382989083083575,141.91667,289.22333,1.4846638,"{""type"":""Point"",""coordinates"":[116.33088772743535,31.517256219233428]}"
000000000000000005b9,1,7,816,-56,5,7,-16,0,-12,-2,47,204,200,42,38,40,50,56,43,43,0,13,-5,5,-206,58,-15,24,0,5,5,0,-98,-16,0,6,-8,-1,-3,0,3.7604227,1927.0,19.0,1274.0,1080.0,2070.0,1676.0,1707.0,1317.0,1434.0,1526.0,1608.0,1418.0,712.0,357.08334,0.17750111,101416.664,0.009982,0.9542101794045286,147.75,289.97,1.9593306,"{""type"":""Point"",""coordinates"":[121.163911158819,31.894638859588657]}"
0000000000000000009b,1,5,1295,-77,-77,17,-55,25,-10,-3,42,200,197,36,31,27,52,37,28,31,0,32,-11,12,406,51,17,0,9,-3,16,-1,733,-36,-60,2,-52,15,-9,-1,1.4304321,1719.0,19.0,1408.0,952.0,1433.0,1279.0,1178.0,1196.0,1585.0,1717.0,1777.0,1788.0,927.0,359.08334,0.17750111,101413.336,0.009888667,0.5178832527600862,146.08333,290.30334,1.928664,"{""type"":""Point"",""coordinates"":[121.00329433887389,31.63637218567412]}"
