Year,Combo,Percent,Tree,Overall_ACC,Precisioin_non_built,Precisioin_built,Recall_non_built,Recall_built
2011_2013,Landsat_Fourier_Mean_Terrain,100,80,92.3,91.8,92.81,92.93,91.66
2011_2013,Landsat_Fourier_Mean_Terrain,100,90,92.42,91.96,92.9,93.02,91.82
2011_2013,Landsat_Fourier_Mean_Terrain,100,100,92.63,92.2,93.07,93.18,92.07
2011_2013,Landsat_Fourier_Mean_Terrain,100,110,92.5,91.84,93.2,93.34,91.66
2011_2013,Landsat_Fourier_Mean_Terrain,100,120,92.55,91.84,93.28,93.43,91.66
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,1,66.67,66.67,66.67,44.44,83.33
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,10,85.71,87.5,84.62,77.78,91.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,20,90.48,88.89,91.67,88.89,91.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,30,80.95,85.71,78.57,66.67,91.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,40,90.48,88.89,91.67,88.89,91.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,50,90.48,88.89,91.67,88.89,91.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,60,95.24,100.0,92.31,88.89,100.0
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,70,95.24,100.0,92.31,88.89,100.0
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,80,90.48,88.89,91.67,88.89,91.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,90,90.48,88.89,91.67,88.89,91.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,100,90.48,88.89,91.67,88.89,91.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,110,90.48,88.89,91.67,88.89,91.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,1,120,90.48,88.89,91.67,88.89,91.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,1,69.05,75.0,65.38,57.14,80.95
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,10,76.19,76.19,76.19,76.19,76.19
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,20,83.33,81.82,85.0,85.71,80.95
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,30,83.33,81.82,85.0,85.71,80.95
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,40,85.71,85.71,85.71,85.71,85.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,50,85.71,85.71,85.71,85.71,85.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,60,85.71,85.71,85.71,85.71,85.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,70,85.71,85.71,85.71,85.71,85.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,80,85.71,85.71,85.71,85.71,85.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,90,85.71,85.71,85.71,85.71,85.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,100,85.71,85.71,85.71,85.71,85.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,110,88.1,90.0,86.36,85.71,90.48
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,2,120,88.1,90.0,86.36,85.71,90.48
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,1,69.05,77.14,63.27,60.0,79.49
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,10,89.29,90.91,87.5,88.89,89.74
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,20,88.1,94.87,82.22,82.22,94.87
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,30,88.1,97.3,80.85,80.0,97.44
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,40,86.9,94.74,80.43,80.0,94.87
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,50,85.71,94.59,78.72,77.78,94.87
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,60,88.1,94.87,82.22,82.22,94.87
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,70,86.9,94.74,80.43,80.0,94.87
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,80,88.1,94.87,82.22,82.22,94.87
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,90,86.9,94.74,80.43,80.0,94.87
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,100,88.1,94.87,82.22,82.22,94.87
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,110,86.9,94.74,80.43,80.0,94.87
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,3,120,88.1,94.87,82.22,82.22,94.87
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,1,78.99,74.29,85.71,88.14,70.0
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,10,84.87,80.6,90.38,91.53,78.33
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,20,88.24,84.62,92.59,93.22,83.33
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,30,88.24,86.89,89.66,89.83,86.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,40,89.92,87.3,92.86,93.22,86.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,50,91.6,88.89,94.64,94.92,88.33
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,60,90.76,88.71,92.98,93.22,88.33
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,70,89.08,87.1,91.23,91.53,86.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,80,89.92,87.3,92.86,93.22,86.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,90,89.92,87.3,92.86,93.22,86.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,100,89.92,87.3,92.86,93.22,86.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,110,89.92,87.3,92.86,93.22,86.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,5,120,89.08,87.1,91.23,91.53,86.67
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,1,75.8,81.33,70.73,71.76,80.56
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,10,87.9,88.37,87.32,89.41,86.11
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,20,88.54,89.41,87.5,89.41,87.5
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,30,88.54,89.41,87.5,89.41,87.5
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,40,88.54,89.41,87.5,89.41,87.5
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,50,87.9,89.29,86.3,88.24,87.5
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,60,89.17,89.53,88.73,90.59,87.5
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,70,89.81,90.59,88.89,90.59,88.89
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,80,89.81,90.59,88.89,90.59,88.89
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,90,89.17,90.48,87.67,89.41,88.89
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,100,89.81,90.59,88.89,90.59,88.89
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,110,89.81,90.59,88.89,90.59,88.89
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,7,120,89.17,90.48,87.67,89.41,88.89
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,1,80.89,79.07,82.91,83.61,78.23
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,10,85.37,82.58,88.6,89.34,81.45
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,20,86.99,84.09,90.35,90.98,83.06
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,30,89.43,87.5,91.53,91.8,87.1
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,40,89.43,88.1,90.83,90.98,87.9
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,50,89.84,88.8,90.91,90.98,88.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,60,89.84,88.8,90.91,90.98,88.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,70,89.84,88.8,90.91,90.98,88.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,80,89.43,88.1,90.83,90.98,87.9
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,90,89.84,88.8,90.91,90.98,88.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,100,89.84,88.8,90.91,90.98,88.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,110,90.65,89.6,91.74,91.8,89.52
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,10,120,90.24,88.89,91.67,91.8,88.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,1,83.86,83.72,84.0,83.33,84.38
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,10,90.23,87.45,93.3,93.52,87.05
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,20,91.82,90.18,93.52,93.52,90.18
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,30,92.27,90.62,93.98,93.98,90.62
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,40,92.27,90.62,93.98,93.98,90.62
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,50,92.73,91.44,94.04,93.98,91.52
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,60,92.5,91.03,94.01,93.98,91.07
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,70,92.27,91.36,93.18,93.06,91.52
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,80,92.5,91.4,93.61,93.52,91.52
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,90,92.05,90.58,93.55,93.52,90.62
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,100,92.5,91.03,94.01,93.98,91.07
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,110,92.73,91.44,94.04,93.98,91.52
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,20,120,92.27,90.99,93.58,93.52,91.07
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,1,85.05,84.36,85.75,85.8,84.31
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,10,90.55,89.47,91.67,91.76,89.36
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,20,90.97,90.68,91.27,91.19,90.76
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,30,90.97,90.22,91.74,91.76,90.2
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,40,91.54,90.78,92.31,92.33,90.76
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,50,91.26,90.96,91.55,91.48,91.04
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,60,91.26,90.96,91.55,91.48,91.04
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,70,91.4,90.99,91.81,91.76,91.04
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,80,91.11,90.7,91.53,91.48,90.76
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,90,91.68,91.27,92.09,92.05,91.32
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,100,91.4,90.99,91.81,91.76,91.04
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,110,91.54,91.01,92.07,92.05,91.04
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,30,120,91.68,91.27,92.09,92.05,91.32
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,1,83.21,85.12,81.42,81.05,85.42
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,10,92.23,90.79,93.83,94.23,90.17
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,20,92.9,92.1,93.76,94.07,91.69
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,30,93.4,92.58,94.28,94.56,92.2
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,40,93.48,93.01,93.99,94.23,92.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,50,93.57,92.88,94.3,94.56,92.54
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,60,93.57,92.88,94.3,94.56,92.54
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,70,93.57,92.88,94.3,94.56,92.54
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,80,93.48,93.01,93.99,94.23,92.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,90,93.07,92.67,93.48,93.74,92.37
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,100,93.48,93.15,93.84,94.07,92.88
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,110,93.57,93.16,94.0,94.23,92.88
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,50,120,93.48,93.01,93.99,94.23,92.71
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,1,85.02,84.79,85.24,85.21,84.83
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,10,90.44,89.49,91.43,91.56,89.32
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,20,91.17,90.01,92.38,92.54,89.81
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,30,91.6,90.57,92.66,92.79,90.41
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,40,92.2,91.17,93.28,93.4,91.02
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,50,91.9,90.82,93.03,93.15,90.66
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,60,91.9,91.02,92.81,92.91,90.9
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,70,91.9,91.02,92.81,92.91,90.9
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,80,92.02,91.14,92.94,93.03,91.02
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,90,92.08,91.25,92.95,93.03,91.14
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,100,92.02,91.24,92.83,92.91,91.14
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,110,92.08,91.35,92.84,92.91,91.26
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,70,120,92.2,91.47,92.96,93.03,91.38
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,1,86.86,86.21,87.54,87.84,85.88
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,10,91.39,89.87,93.04,93.34,89.43
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,20,92.42,91.69,93.19,93.34,91.49
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,30,91.97,91.28,92.69,92.85,91.08
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,40,92.26,91.53,93.02,93.18,91.33
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,50,92.38,91.55,93.25,93.43,91.33
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,60,92.46,91.76,93.19,93.34,91.58
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,70,92.38,91.55,93.25,93.43,91.33
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,80,92.55,91.84,93.28,93.43,91.66
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,90,92.5,91.7,93.34,93.51,91.49
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,100,92.55,91.77,93.35,93.51,91.58
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,110,92.59,91.65,93.58,93.76,91.41
2011_2013,Landsat_Fourier_Mean_Terrain_Climate,100,120,92.71,92.0,93.45,93.59,91.82
2008_2010,Landsat,1,1,60.87,58.33,63.64,63.64,58.33
2008_2010,Landsat,1,10,65.22,66.67,64.29,54.55,75.0
2008_2010,Landsat,1,20,69.57,70.0,69.23,63.64,75.0
2008_2010,Landsat,1,30,73.91,72.73,75.0,72.73,75.0
2008_2010,Landsat,1,40,69.57,70.0,69.23,63.64,75.0
2008_2010,Landsat,1,50,69.57,70.0,69.23,63.64,75.0
2008_2010,Landsat,1,60,73.91,72.73,75.0,72.73,75.0
2008_2010,Landsat,1,70,73.91,72.73,75.0,72.73,75.0
2008_2010,Landsat,1,80,73.91,72.73,75.0,72.73,75.0
2008_2010,Landsat,1,90,73.91,72.73,75.0,72.73,75.0
2008_2010,Landsat,1,100,69.57,70.0,69.23,63.64,75.0
2008_2010,Landsat,1,110,69.57,70.0,69.23,63.64,75.0
2008_2010,Landsat,1,120,69.57,70.0,69.23,63.64,75.0
2008_2010,Landsat,2,1,84.91,81.82,87.1,81.82,87.1
2008_2010,Landsat,2,10,71.7,62.96,80.77,77.27,67.74
2008_2010,Landsat,2,20,75.47,66.67,84.62,81.82,70.97
2008_2010,Landsat,2,30,73.58,64.29,84.0,81.82,67.74
2008_2010,Landsat,2,40,75.47,66.67,84.62,81.82,70.97
2008_2010,Landsat,2,50,75.47,66.67,84.62,81.82,70.97
2008_2010,Landsat,2,60,75.47,66.67,84.62,81.82,70.97
2008_2010,Landsat,2,70,77.36,69.23,85.19,81.82,74.19
2008_2010,Landsat,2,80,77.36,69.23,85.19,81.82,74.19
2008_2010,Landsat,2,90,77.36,69.23,85.19,81.82,74.19
2008_2010,Landsat,2,100,77.36,69.23,85.19,81.82,74.19
2008_2010,Landsat,2,110,77.36,69.23,85.19,81.82,74.19
2008_2010,Landsat,2,120,77.36,69.23,85.19,81.82,74.19
2008_2010,Landsat,3,1,71.67,71.43,72.0,78.12,64.29
2008_2010,Landsat,3,10,78.33,85.19,72.73,71.88,85.71
2008_2010,Landsat,3,20,75.0,79.31,70.97,71.88,78.57
2008_2010,Landsat,3,30,75.0,79.31,70.97,71.88,78.57
2008_2010,Landsat,3,40,78.33,82.76,74.19,75.0,82.14
2008_2010,Landsat,3,50,78.33,82.76,74.19,75.0,82.14
2008_2010,Landsat,3,60,76.67,82.14,71.88,71.88,82.14
2008_2010,Landsat,3,70,75.0,79.31,70.97,71.88,78.57
2008_2010,Landsat,3,80,76.67,82.14,71.88,71.88,82.14
2008_2010,Landsat,3,90,78.33,82.76,74.19,75.0,82.14
2008_2010,Landsat,3,100,76.67,82.14,71.88,71.88,82.14
2008_2010,Landsat,3,110,76.67,82.14,71.88,71.88,82.14
2008_2010,Landsat,3,120,76.67,82.14,71.88,71.88,82.14
2008_2010,Landsat,5,1,71.85,72.73,71.01,70.59,73.13
2008_2010,Landsat,5,10,80.74,76.25,87.27,89.71,71.64
2008_2010,Landsat,5,20,88.15,84.21,93.22,94.12,82.09
2008_2010,Landsat,5,30,85.93,82.67,90.0,91.18,80.6
2008_2010,Landsat,5,40,85.93,82.67,90.0,91.18,80.6
2008_2010,Landsat,5,50,87.41,84.0,91.67,92.65,82.09
2008_2010,Landsat,5,60,86.67,82.89,91.53,92.65,80.6
2008_2010,Landsat,5,70,85.93,81.82,91.38,92.65,79.1
2008_2010,Landsat,5,80,85.93,81.82,91.38,92.65,79.1
2008_2010,Landsat,5,90,85.93,81.82,91.38,92.65,79.1
2008_2010,Landsat,5,100,85.19,81.58,89.83,91.18,79.1
2008_2010,Landsat,5,110,84.44,80.52,89.66,91.18,77.61
2008_2010,Landsat,5,120,84.44,80.52,89.66,91.18,77.61
2008_2010,Landsat,7,1,62.21,53.57,70.45,63.38,61.39
2008_2010,Landsat,7,10,78.49,73.61,82.0,74.65,81.19
2008_2010,Landsat,7,20,80.81,75.68,84.69,78.87,82.18
2008_2010,Landsat,7,30,81.98,76.32,86.46,81.69,82.18
2008_2010,Landsat,7,40,80.81,76.39,84.0,77.46,83.17
2008_2010,Landsat,7,50,83.72,82.09,84.76,77.46,88.12
2008_2010,Landsat,7,60,81.98,78.57,84.31,77.46,85.15
2008_2010,Landsat,7,70,81.98,78.57,84.31,77.46,85.15
2008_2010,Landsat,7,80,82.56,79.71,84.47,77.46,86.14
2008_2010,Landsat,7,90,82.56,80.6,83.81,76.06,87.13
2008_2010,Landsat,7,100,83.14,80.88,84.62,77.46,87.13
2008_2010,Landsat,7,110,83.14,80.88,84.62,77.46,87.13
2008_2010,Landsat,7,120,83.72,81.16,85.44,78.87,87.13
2008_2010,Landsat,10,1,77.48,79.82,75.22,75.65,79.44
2008_2010,Landsat,10,10,84.23,85.09,83.33,84.35,84.11
2008_2010,Landsat,10,20,84.23,85.09,83.33,84.35,84.11
2008_2010,Landsat,10,30,83.78,84.96,82.57,83.48,84.11
2008_2010,Landsat,10,40,84.68,85.84,83.49,84.35,85.05
2008_2010,Landsat,10,50,84.23,85.09,83.33,84.35,84.11
2008_2010,Landsat,10,60,84.68,85.22,84.11,85.22,84.11
2008_2010,Landsat,10,70,84.68,85.22,84.11,85.22,84.11
2008_2010,Landsat,10,80,84.23,85.71,82.73,83.48,85.05
2008_2010,Landsat,10,90,84.68,85.84,83.49,84.35,85.05
2008_2010,Landsat,10,100,84.68,85.84,83.49,84.35,85.05
2008_2010,Landsat,10,110,84.23,85.71,82.73,83.48,85.05
2008_2010,Landsat,10,120,83.78,84.96,82.57,83.48,84.11
2008_2010,Landsat,20,1,71.88,77.78,66.26,68.68,75.81
2008_2010,Landsat,20,10,80.42,82.76,77.63,81.51,79.07
2008_2010,Landsat,20,20,81.88,84.5,78.83,82.26,81.4
2008_2010,Landsat,20,30,83.33,87.15,79.22,81.89,85.12
2008_2010,Landsat,20,40,82.92,86.75,78.79,81.51,84.65
2008_2010,Landsat,20,50,82.29,85.71,78.51,81.51,83.26
2008_2010,Landsat,20,60,82.08,85.94,77.92,80.75,83.72
2008_2010,Landsat,20,70,82.08,85.66,78.17,81.13,83.26
2008_2010,Landsat,20,80,82.08,85.38,78.41,81.51,82.79
2008_2010,Landsat,20,90,82.29,86.0,78.26,81.13,83.72
2008_2010,Landsat,20,100,82.71,86.11,78.95,81.89,83.72
2008_2010,Landsat,20,110,82.29,85.43,78.76,81.89,82.79
2008_2010,Landsat,20,120,82.08,85.38,78.41,81.51,82.79
2008_2010,Landsat,30,1,72.87,74.92,71.25,67.34,78.21
2008_2010,Landsat,30,10,80.82,79.22,82.51,82.66,79.05
2008_2010,Landsat,30,20,81.39,79.94,82.9,82.95,79.89
2008_2010,Landsat,30,30,80.82,79.39,82.32,82.37,79.33
2008_2010,Landsat,30,40,81.53,80.51,82.57,82.37,80.73
2008_2010,Landsat,30,50,80.97,79.78,82.18,82.08,79.89
2008_2010,Landsat,30,60,81.25,80.06,82.47,82.37,80.17
2008_2010,Landsat,30,70,80.68,79.17,82.27,82.37,79.05
2008_2010,Landsat,30,80,81.25,80.06,82.47,82.37,80.17
2008_2010,Landsat,30,90,80.54,79.44,81.66,81.5,79.61
2008_2010,Landsat,30,100,80.4,79.21,81.61,81.5,79.33
2008_2010,Landsat,30,110,80.68,79.49,81.9,81.79,79.61
2008_2010,Landsat,30,120,80.82,79.72,81.95,81.79,79.89
2008_2010,Landsat,50,1,73.62,74.21,73.0,74.21,73.0
2008_2010,Landsat,50,10,81.87,80.5,83.49,85.19,78.4
2008_2010,Landsat,50,20,81.45,81.14,81.79,83.03,79.79
2008_2010,Landsat,50,30,81.45,81.65,81.23,82.2,80.66
2008_2010,Landsat,50,40,81.7,81.95,81.44,82.36,81.01
2008_2010,Landsat,50,50,81.79,82.3,81.25,82.03,81.53
2008_2010,Landsat,50,60,82.89,83.11,82.66,83.53,82.23
2008_2010,Landsat,50,70,82.13,82.53,81.71,82.53,81.71
2008_2010,Landsat,50,80,81.79,82.09,81.47,82.36,81.18
2008_2010,Landsat,50,90,82.13,82.31,81.93,82.86,81.36
2008_2010,Landsat,50,100,82.04,82.28,81.79,82.7,81.36
2008_2010,Landsat,50,110,81.96,82.26,81.64,82.53,81.36
2008_2010,Landsat,50,120,82.04,82.18,81.9,82.86,81.18
2008_2010,Landsat,70,1,72.73,73.11,72.35,71.89,73.56
2008_2010,Landsat,70,10,80.26,78.62,82.11,83.13,77.39
2008_2010,Landsat,70,20,80.86,80.07,81.7,82.18,79.55
2008_2010,Landsat,70,30,81.22,80.71,81.75,82.06,80.38
2008_2010,Landsat,70,40,81.64,81.3,81.98,82.18,81.1
2008_2010,Landsat,70,50,81.46,81.38,81.53,81.58,81.34
2008_2010,Landsat,70,60,81.76,81.72,81.8,81.82,81.7
2008_2010,Landsat,70,70,81.58,81.5,81.65,81.7,81.46
2008_2010,Landsat,70,80,81.58,81.73,81.43,81.34,81.82
2008_2010,Landsat,70,90,81.16,81.35,80.98,80.86,81.46
2008_2010,Landsat,70,100,81.64,81.83,81.45,81.34,81.94
2008_2010,Landsat,70,110,81.4,81.66,81.14,80.98,81.82
2008_2010,Landsat,70,120,81.4,81.51,81.29,81.22,81.58
2008_2010,Landsat,100,1,75.9,74.5,77.22,75.55,76.23
2008_2010,Landsat,100,10,81.02,77.28,85.25,85.54,76.87
2008_2010,Landsat,100,20,81.95,79.31,84.69,84.31,79.77
2008_2010,Landsat,100,30,82.62,80.02,85.31,84.93,80.5
2008_2010,Landsat,100,40,83.0,80.41,85.67,85.28,80.9
2008_2010,Landsat,100,50,83.0,80.62,85.42,84.93,81.22
2008_2010,Landsat,100,60,83.38,81.33,85.41,84.75,82.11
2008_2010,Landsat,100,70,83.5,81.32,85.69,85.1,82.03
2008_2010,Landsat,100,80,83.5,81.53,85.45,84.75,82.35
2008_2010,Landsat,100,90,83.71,81.99,85.39,84.57,82.92
2008_2010,Landsat,100,100,83.54,81.76,85.29,84.49,82.68
2008_2010,Landsat,100,110,83.46,81.63,85.26,84.49,82.51
2008_2010,Landsat,100,120,83.5,81.64,85.33,84.57,82.51
2008_2010,Fourier,1,1,69.57,83.33,64.71,45.45,91.67
2008_2010,Fourier,1,10,73.91,77.78,71.43,63.64,83.33
2008_2010,Fourier,1,20,78.26,87.5,73.33,63.64,91.67
2008_2010,Fourier,1,30,73.91,77.78,71.43,63.64,83.33
2008_2010,Fourier,1,40,73.91,77.78,71.43,63.64,83.33
2008_2010,Fourier,1,50,78.26,80.0,76.92,72.73,83.33
2008_2010,Fourier,1,60,73.91,77.78,71.43,63.64,83.33
2008_2010,Fourier,1,70,73.91,77.78,71.43,63.64,83.33
2008_2010,Fourier,1,80,73.91,77.78,71.43,63.64,83.33
2008_2010,Fourier,1,90,73.91,77.78,71.43,63.64,83.33
2008_2010,Fourier,1,100,73.91,77.78,71.43,63.64,83.33
2008_2010,Fourier,1,110,73.91,77.78,71.43,63.64,83.33
2008_2010,Fourier,1,120,73.91,77.78,71.43,63.64,83.33
2008_2010,Fourier,2,1,62.26,53.85,70.37,63.64,61.29
2008_2010,Fourier,2,10,73.58,65.38,81.48,77.27,70.97
2008_2010,Fourier,2,20,75.47,64.52,90.91,90.91,64.52
2008_2010,Fourier,2,30,77.36,65.62,95.24,95.45,64.52
2008_2010,Fourier,2,40,77.36,65.62,95.24,95.45,64.52
2008_2010,Fourier,2,50,77.36,65.62,95.24,95.45,64.52
2008_2010,Fourier,2,60,77.36,65.62,95.24,95.45,64.52
2008_2010,Fourier,2,70,81.13,70.0,95.65,95.45,70.97
2008_2010,Fourier,2,80,81.13,70.0,95.65,95.45,70.97
2008_2010,Fourier,2,90,81.13,70.0,95.65,95.45,70.97
2008_2010,Fourier,2,100,81.13,70.0,95.65,95.45,70.97
2008_2010,Fourier,2,110,81.13,71.43,92.0,90.91,74.19
2008_2010,Fourier,2,120,81.13,71.43,92.0,90.91,74.19
2008_2010,Fourier,3,1,71.67,74.19,68.97,71.88,71.43
2008_2010,Fourier,3,10,75.0,74.29,76.0,81.25,67.86
2008_2010,Fourier,3,20,83.33,82.35,84.62,87.5,78.57
2008_2010,Fourier,3,30,83.33,84.38,82.14,84.38,82.14
2008_2010,Fourier,3,40,83.33,89.29,78.12,78.12,89.29
