Year,Combo,Percent,Tree,Overall_ACC,Precisioin_non_built,Precisioin_built,Recall_non_built,Recall_built
2017_2019,Landsat_Fourier,30,50,88.15,85.89,90.02,87.76,88.46
2017_2019,Landsat_Fourier,30,60,88.2,86.18,89.87,87.5,88.76
2017_2019,Landsat_Fourier,30,70,88.15,86.25,89.69,87.24,88.87
2017_2019,Landsat_Fourier,30,80,88.15,86.25,89.69,87.24,88.87
2017_2019,Landsat_Fourier,30,90,88.03,86.22,89.51,86.99,88.87
2017_2019,Landsat_Fourier,30,100,88.26,86.57,89.63,87.12,89.17
2017_2019,Landsat_Fourier,30,110,88.54,86.74,90.01,87.63,89.27
2017_2019,Landsat_Fourier,30,120,88.54,86.65,90.09,87.76,89.17
2017_2019,Landsat_Fourier,50,1,81.25,77.66,84.47,81.74,80.86
2017_2019,Landsat_Fourier,50,10,87.7,83.26,91.97,90.87,85.13
2017_2019,Landsat_Fourier,50,20,89.07,85.5,92.34,91.1,87.42
2017_2019,Landsat_Fourier,50,30,89.45,85.92,92.67,91.48,87.79
2017_2019,Landsat_Fourier,50,40,89.62,86.33,92.59,91.32,88.23
2017_2019,Landsat_Fourier,50,50,89.41,86.06,92.45,91.17,87.98
2017_2019,Landsat_Fourier,50,60,89.58,86.22,92.64,91.4,88.1
2017_2019,Landsat_Fourier,50,70,89.65,86.39,92.59,91.32,88.29
2017_2019,Landsat_Fourier,50,80,89.48,86.4,92.24,90.87,88.35
2017_2019,Landsat_Fourier,50,90,89.72,86.78,92.33,90.94,88.72
2017_2019,Landsat_Fourier,50,100,89.72,86.78,92.33,90.94,88.72
2017_2019,Landsat_Fourier,50,110,89.82,86.92,92.4,91.02,88.85
2017_2019,Landsat_Fourier,50,120,89.89,87.05,92.41,91.02,88.97
2017_2019,Landsat_Fourier,70,1,81.51,80.29,82.49,78.71,83.85
2017_2019,Landsat_Fourier,70,10,86.95,84.33,89.3,87.62,86.4
2017_2019,Landsat_Fourier,70,20,87.76,85.42,89.83,88.15,87.42
2017_2019,Landsat_Fourier,70,30,88.1,86.46,89.5,87.57,88.54
2017_2019,Landsat_Fourier,70,40,88.34,86.88,89.58,87.62,88.94
2017_2019,Landsat_Fourier,70,50,88.36,86.89,89.62,87.67,88.94
2017_2019,Landsat_Fourier,70,60,88.36,86.96,89.55,87.57,89.03
2017_2019,Landsat_Fourier,70,70,88.46,87.23,89.49,87.46,89.3
2017_2019,Landsat_Fourier,70,80,88.61,87.35,89.66,87.67,89.38
2017_2019,Landsat_Fourier,70,90,88.56,87.25,89.66,87.67,89.3
2017_2019,Landsat_Fourier,70,100,88.39,87.09,89.48,87.46,89.16
2017_2019,Landsat_Fourier,70,110,88.36,87.12,89.41,87.35,89.21
2017_2019,Landsat_Fourier,70,120,88.39,87.25,89.34,87.25,89.34
2017_2019,Landsat_Fourier,100,1,82.52,80.13,84.42,80.37,84.22
2017_2019,Landsat_Fourier,100,10,88.09,84.1,91.67,90.07,86.52
2017_2019,Landsat_Fourier,100,20,88.78,85.68,91.44,89.58,88.15
2017_2019,Landsat_Fourier,100,30,88.98,86.06,91.47,89.58,88.51
2017_2019,Landsat_Fourier,100,40,88.86,85.84,91.45,89.58,88.3
2017_2019,Landsat_Fourier,100,50,89.17,86.25,91.66,89.81,88.66
2017_2019,Landsat_Fourier,100,60,88.98,86.25,91.29,89.31,88.72
2017_2019,Landsat_Fourier,100,70,88.85,85.94,91.32,89.39,88.42
2017_2019,Landsat_Fourier,100,80,88.95,86.08,91.39,89.46,88.54
2017_2019,Landsat_Fourier,100,90,89.03,86.37,91.27,89.27,88.85
2017_2019,Landsat_Fourier,100,100,88.92,86.17,91.23,89.23,88.66
2017_2019,Landsat_Fourier,100,110,89.05,86.35,91.33,89.35,88.81
2017_2019,Landsat_Fourier,100,120,88.97,86.27,91.24,89.23,88.75
2017_2019,Landsat_Mean,1,1,65.57,58.33,70.27,56.0,72.22
2017_2019,Landsat_Mean,1,10,81.97,79.17,83.78,76.0,86.11
2017_2019,Landsat_Mean,1,20,78.69,73.08,82.86,76.0,80.56
2017_2019,Landsat_Mean,1,30,77.05,72.0,80.56,72.0,80.56
2017_2019,Landsat_Mean,1,40,75.41,69.23,80.0,72.0,77.78
2017_2019,Landsat_Mean,1,50,75.41,69.23,80.0,72.0,77.78
2017_2019,Landsat_Mean,1,60,75.41,69.23,80.0,72.0,77.78
2017_2019,Landsat_Mean,1,70,75.41,69.23,80.0,72.0,77.78
2017_2019,Landsat_Mean,1,80,75.41,69.23,80.0,72.0,77.78
2017_2019,Landsat_Mean,1,90,77.05,72.0,80.56,72.0,80.56
2017_2019,Landsat_Mean,1,100,77.05,72.0,80.56,72.0,80.56
2017_2019,Landsat_Mean,1,110,77.05,72.0,80.56,72.0,80.56
2017_2019,Landsat_Mean,1,120,77.05,72.0,80.56,72.0,80.56
2017_2019,Landsat_Mean,2,1,71.31,71.93,70.77,68.33,74.19
2017_2019,Landsat_Mean,2,10,77.87,80.0,76.12,73.33,82.26
2017_2019,Landsat_Mean,2,20,81.15,83.64,79.1,76.67,85.48
2017_2019,Landsat_Mean,2,30,80.33,83.33,77.94,75.0,85.48
2017_2019,Landsat_Mean,2,40,80.33,82.14,78.79,76.67,83.87
2017_2019,Landsat_Mean,2,50,80.33,82.14,78.79,76.67,83.87
2017_2019,Landsat_Mean,2,60,80.33,82.14,78.79,76.67,83.87
2017_2019,Landsat_Mean,2,70,80.33,82.14,78.79,76.67,83.87
2017_2019,Landsat_Mean,2,80,80.33,81.03,79.69,78.33,82.26
2017_2019,Landsat_Mean,2,90,78.69,79.31,78.12,76.67,80.65
2017_2019,Landsat_Mean,2,100,78.69,79.31,78.12,76.67,80.65
2017_2019,Landsat_Mean,2,110,78.69,79.31,78.12,76.67,80.65
2017_2019,Landsat_Mean,2,120,78.69,79.31,78.12,76.67,80.65
2017_2019,Landsat_Mean,3,1,73.44,71.79,74.56,65.88,79.44
2017_2019,Landsat_Mean,3,10,77.6,76.25,78.57,71.76,82.24
2017_2019,Landsat_Mean,3,20,79.17,79.22,79.13,71.76,85.05
2017_2019,Landsat_Mean,3,30,80.21,79.75,80.53,74.12,85.05
2017_2019,Landsat_Mean,3,40,81.25,81.82,80.87,74.12,86.92
2017_2019,Landsat_Mean,3,50,80.73,80.77,80.7,74.12,85.98
2017_2019,Landsat_Mean,3,60,81.25,81.01,81.42,75.29,85.98
2017_2019,Landsat_Mean,3,70,81.25,81.82,80.87,74.12,86.92
2017_2019,Landsat_Mean,3,80,81.25,80.25,81.98,76.47,85.05
2017_2019,Landsat_Mean,3,90,81.77,82.05,81.58,75.29,86.92
2017_2019,Landsat_Mean,3,100,81.25,81.01,81.42,75.29,85.98
2017_2019,Landsat_Mean,3,110,81.77,82.05,81.58,75.29,86.92
2017_2019,Landsat_Mean,3,120,81.25,81.01,81.42,75.29,85.98
2017_2019,Landsat_Mean,5,1,71.23,69.83,72.19,63.28,77.71
2017_2019,Landsat_Mean,5,10,76.84,73.48,79.74,75.78,77.71
2017_2019,Landsat_Mean,5,20,77.19,73.68,80.26,76.56,77.71
2017_2019,Landsat_Mean,5,30,77.19,74.42,79.49,75.0,78.98
2017_2019,Landsat_Mean,5,40,77.89,75.19,80.13,75.78,79.62
2017_2019,Landsat_Mean,5,50,79.3,76.34,81.82,78.12,80.25
2017_2019,Landsat_Mean,5,60,78.25,75.38,80.65,76.56,79.62
2017_2019,Landsat_Mean,5,70,79.3,76.34,81.82,78.12,80.25
2017_2019,Landsat_Mean,5,80,80.7,77.86,83.12,79.69,81.53
2017_2019,Landsat_Mean,5,90,80.7,77.86,83.12,79.69,81.53
2017_2019,Landsat_Mean,5,100,80.7,78.29,82.69,78.91,82.17
2017_2019,Landsat_Mean,5,110,79.65,77.34,81.53,77.34,81.53
2017_2019,Landsat_Mean,5,120,79.65,76.92,81.94,78.12,80.89
2017_2019,Landsat_Mean,7,1,77.33,75.88,78.41,72.47,81.28
2017_2019,Landsat_Mean,7,10,79.85,74.75,84.92,83.15,77.17
2017_2019,Landsat_Mean,7,20,81.11,76.96,84.95,82.58,79.91
2017_2019,Landsat_Mean,7,30,82.62,78.84,86.06,83.71,81.74
2017_2019,Landsat_Mean,7,40,83.38,79.47,86.96,84.83,82.19
2017_2019,Landsat_Mean,7,50,82.37,78.72,85.65,83.15,81.74
2017_2019,Landsat_Mean,7,60,82.12,78.92,84.91,82.02,82.19
2017_2019,Landsat_Mean,7,70,83.88,79.69,87.8,85.96,82.19
2017_2019,Landsat_Mean,7,80,83.38,79.17,87.32,85.39,81.74
2017_2019,Landsat_Mean,7,90,83.38,79.17,87.32,85.39,81.74
2017_2019,Landsat_Mean,7,100,83.38,79.17,87.32,85.39,81.74
2017_2019,Landsat_Mean,7,110,82.87,78.65,86.83,84.83,81.28
2017_2019,Landsat_Mean,7,120,83.12,79.06,86.89,84.83,81.74
2017_2019,Landsat_Mean,10,1,72.11,69.62,74.19,69.35,74.43
2017_2019,Landsat_Mean,10,10,79.47,75.0,84.04,82.76,76.7
2017_2019,Landsat_Mean,10,20,79.47,77.27,81.37,78.16,80.58
2017_2019,Landsat_Mean,10,30,79.47,77.27,81.37,78.16,80.58
2017_2019,Landsat_Mean,10,40,80.88,79.01,82.47,79.31,82.2
2017_2019,Landsat_Mean,10,50,80.18,78.24,81.82,78.54,81.55
2017_2019,Landsat_Mean,10,60,80.35,78.11,82.3,79.31,81.23
2017_2019,Landsat_Mean,10,70,80.53,78.63,82.14,78.93,81.88
2017_2019,Landsat_Mean,10,80,81.05,79.54,82.32,78.93,82.85
2017_2019,Landsat_Mean,10,90,80.53,78.63,82.14,78.93,81.88
2017_2019,Landsat_Mean,10,100,81.23,79.39,82.79,79.69,82.52
2017_2019,Landsat_Mean,10,110,80.7,78.71,82.41,79.31,81.88
2017_2019,Landsat_Mean,10,120,81.58,79.77,83.12,80.08,82.85
2017_2019,Landsat_Mean,20,1,74.72,72.75,76.12,68.44,79.69
2017_2019,Landsat_Mean,20,10,81.17,78.93,82.92,78.3,83.44
2017_2019,Landsat_Mean,20,20,82.04,80.53,83.18,78.3,85.0
2017_2019,Landsat_Mean,20,30,82.48,80.97,83.61,78.9,85.31
2017_2019,Landsat_Mean,20,40,82.74,81.09,84.0,79.49,85.31
2017_2019,Landsat_Mean,20,50,83.26,82.08,84.15,79.49,86.25
2017_2019,Landsat_Mean,20,60,83.44,82.15,84.4,79.88,86.25
2017_2019,Landsat_Mean,20,70,83.52,82.32,84.43,79.88,86.41
2017_2019,Landsat_Mean,20,80,83.26,82.21,84.04,79.29,86.41
2017_2019,Landsat_Mean,20,90,83.0,81.58,84.07,79.49,85.78
2017_2019,Landsat_Mean,20,100,83.0,81.45,84.18,79.68,85.62
2017_2019,Landsat_Mean,20,110,83.0,81.58,84.07,79.49,85.78
2017_2019,Landsat_Mean,20,120,83.09,81.87,83.99,79.29,86.09
2017_2019,Landsat_Mean,30,1,75.84,73.07,78.01,72.32,78.65
2017_2019,Landsat_Mean,30,10,81.23,77.26,84.76,81.89,80.69
2017_2019,Landsat_Mean,30,20,81.85,78.64,84.58,81.25,82.33
2017_2019,Landsat_Mean,30,30,82.25,79.25,84.76,81.38,82.94
2017_2019,Landsat_Mean,30,40,82.42,79.77,84.59,80.99,83.55
2017_2019,Landsat_Mean,30,50,82.3,79.65,84.49,80.87,83.45
2017_2019,Landsat_Mean,30,60,82.59,79.85,84.85,81.38,83.55
2017_2019,Landsat_Mean,30,70,82.64,80.03,84.8,81.25,83.76
2017_2019,Landsat_Mean,30,80,82.76,80.46,84.62,80.87,84.27
2017_2019,Landsat_Mean,30,90,82.64,80.33,84.51,80.74,84.17
2017_2019,Landsat_Mean,30,100,82.19,79.9,84.03,80.1,83.86
2017_2019,Landsat_Mean,30,110,82.13,79.95,83.88,79.85,83.96
2017_2019,Landsat_Mean,30,120,82.25,80.15,83.91,79.85,84.17
2017_2019,Landsat_Mean,50,1,76.2,72.9,79.0,74.73,77.39
2017_2019,Landsat_Mean,50,10,82.14,78.07,85.91,83.71,80.86
2017_2019,Landsat_Mean,50,20,83.06,79.77,85.97,83.41,82.78
2017_2019,Landsat_Mean,50,30,83.33,80.64,85.63,82.72,83.83
2017_2019,Landsat_Mean,50,40,83.5,81.36,85.28,82.04,84.7
2017_2019,Landsat_Mean,50,50,83.64,81.51,85.4,82.19,84.82
2017_2019,Landsat_Mean,50,60,83.61,81.5,85.35,82.12,84.82
2017_2019,Landsat_Mean,50,70,83.61,81.5,85.35,82.12,84.82
2017_2019,Landsat_Mean,50,80,83.5,81.55,85.1,81.74,84.94
2017_2019,Landsat_Mean,50,90,83.74,81.89,85.25,81.89,85.25
2017_2019,Landsat_Mean,50,100,83.61,81.83,85.04,81.58,85.25
2017_2019,Landsat_Mean,50,110,84.02,82.14,85.55,82.27,85.44
2017_2019,Landsat_Mean,50,120,83.91,82.05,85.43,82.12,85.38
2017_2019,Landsat_Mean,70,1,76.97,76.28,77.49,71.72,81.36
2017_2019,Landsat_Mean,70,10,82.65,79.9,85.11,82.71,82.6
2017_2019,Landsat_Mean,70,20,82.97,81.31,84.35,81.27,84.39
2017_2019,Landsat_Mean,70,30,83.19,81.84,84.29,81.06,84.97
2017_2019,Landsat_Mean,70,40,83.33,82.18,84.27,80.95,85.33
2017_2019,Landsat_Mean,70,50,83.65,82.8,84.33,80.9,85.95
2017_2019,Landsat_Mean,70,60,83.55,82.87,84.1,80.52,86.08
2017_2019,Landsat_Mean,70,70,83.55,82.9,84.07,80.47,86.13
2017_2019,Landsat_Mean,70,80,83.53,82.86,84.06,80.47,86.08
2017_2019,Landsat_Mean,70,90,83.58,82.84,84.16,80.63,86.04
2017_2019,Landsat_Mean,70,100,83.28,82.65,83.78,80.1,85.95
2017_2019,Landsat_Mean,70,110,83.38,82.69,83.93,80.31,85.95
2017_2019,Landsat_Mean,70,120,83.24,82.6,83.74,80.04,85.91
2017_2019,Landsat_Mean,100,1,77.34,74.22,79.84,74.65,79.47
2017_2019,Landsat_Mean,100,10,83.09,78.36,87.48,85.3,81.35
2017_2019,Landsat_Mean,100,20,83.95,80.11,87.33,84.73,83.34
2017_2019,Landsat_Mean,100,30,84.21,80.95,86.97,84.04,84.34
2017_2019,Landsat_Mean,100,40,84.36,81.15,87.08,84.15,84.52
2017_2019,Landsat_Mean,100,50,84.6,81.64,87.06,84.04,85.04
2017_2019,Landsat_Mean,100,60,84.33,81.37,86.79,83.7,84.82
2017_2019,Landsat_Mean,100,70,84.31,81.31,86.81,83.73,84.76
2017_2019,Landsat_Mean,100,80,84.31,81.43,86.7,83.54,84.92
2017_2019,Landsat_Mean,100,90,84.48,81.69,86.78,83.62,85.16
2017_2019,Landsat_Mean,100,100,84.43,81.69,86.68,83.47,85.19
2017_2019,Landsat_Mean,100,110,84.39,81.79,86.52,83.2,85.34
2017_2019,Landsat_Mean,100,120,84.34,81.63,86.57,83.31,85.16
2017_2019,Fourier_Mean,1,1,70.49,61.29,80.0,76.0,66.67
2017_2019,Fourier_Mean,1,10,68.85,60.0,77.42,72.0,66.67
2017_2019,Fourier_Mean,1,20,75.41,66.67,83.87,80.0,72.22
2017_2019,Fourier_Mean,1,30,73.77,64.52,83.33,80.0,69.44
2017_2019,Fourier_Mean,1,40,72.13,62.5,82.76,80.0,66.67
2017_2019,Fourier_Mean,1,50,72.13,62.5,82.76,80.0,66.67
2017_2019,Fourier_Mean,1,60,77.05,67.74,86.67,84.0,72.22
2017_2019,Fourier_Mean,1,70,73.77,64.52,83.33,80.0,69.44
2017_2019,Fourier_Mean,1,80,73.77,65.52,81.25,76.0,72.22
2017_2019,Fourier_Mean,1,90,72.13,63.33,80.65,76.0,69.44
2017_2019,Fourier_Mean,1,100,72.13,63.33,80.65,76.0,69.44
2017_2019,Fourier_Mean,1,110,72.13,63.33,80.65,76.0,69.44
2017_2019,Fourier_Mean,1,120,73.77,65.52,81.25,76.0,72.22
2017_2019,Fourier_Mean,2,1,68.85,68.33,69.35,68.33,69.35
2017_2019,Fourier_Mean,2,10,75.41,76.79,74.24,71.67,79.03
2017_2019,Fourier_Mean,2,20,75.41,78.85,72.86,68.33,82.26
2017_2019,Fourier_Mean,2,30,77.87,81.13,75.36,71.67,83.87
2017_2019,Fourier_Mean,2,40,77.87,81.13,75.36,71.67,83.87
2017_2019,Fourier_Mean,2,50,80.33,83.33,77.94,75.0,85.48
2017_2019,Fourier_Mean,2,60,80.33,82.14,78.79,76.67,83.87
2017_2019,Fourier_Mean,2,70,81.97,81.67,82.26,81.67,82.26
2017_2019,Fourier_Mean,2,80,81.97,81.67,82.26,81.67,82.26
2017_2019,Fourier_Mean,2,90,81.15,81.36,80.95,80.0,82.26
2017_2019,Fourier_Mean,2,100,81.97,82.76,81.25,80.0,83.87
2017_2019,Fourier_Mean,2,110,81.97,82.76,81.25,80.0,83.87
2017_2019,Fourier_Mean,2,120,81.15,81.36,80.95,80.0,82.26
2017_2019,Fourier_Mean,3,1,72.4,67.78,76.47,71.76,72.9
2017_2019,Fourier_Mean,3,10,75.0,68.69,81.72,80.0,71.03
2017_2019,Fourier_Mean,3,20,77.08,73.03,80.58,76.47,77.57
2017_2019,Fourier_Mean,3,30,77.08,73.03,80.58,76.47,77.57
2017_2019,Fourier_Mean,3,40,78.12,74.16,81.55,77.65,78.5
2017_2019,Fourier_Mean,3,50,77.6,74.42,80.19,75.29,79.44
2017_2019,Fourier_Mean,3,60,77.6,74.42,80.19,75.29,79.44
2017_2019,Fourier_Mean,3,70,77.6,74.42,80.19,75.29,79.44
2017_2019,Fourier_Mean,3,80,78.12,75.29,80.37,75.29,80.37
2017_2019,Fourier_Mean,3,90,78.12,74.71,80.95,76.47,79.44
2017_2019,Fourier_Mean,3,100,77.6,74.42,80.19,75.29,79.44
2017_2019,Fourier_Mean,3,110,78.12,74.71,80.95,76.47,79.44
2017_2019,Fourier_Mean,3,120,78.12,75.29,80.37,75.29,80.37
2017_2019,Fourier_Mean,5,1,75.79,73.98,77.16,71.09,79.62
2017_2019,Fourier_Mean,5,10,82.81,78.83,86.49,84.38,81.53
2017_2019,Fourier_Mean,5,20,83.16,79.41,86.58,84.38,82.17
2017_2019,Fourier_Mean,5,30,84.56,81.34,87.42,85.16,84.08
2017_2019,Fourier_Mean,5,40,84.91,81.02,88.51,86.72,83.44
2017_2019,Fourier_Mean,5,50,84.91,81.02,88.51,86.72,83.44
2017_2019,Fourier_Mean,5,60,84.21,80.29,87.84,85.94,82.8
2017_2019,Fourier_Mean,5,70,85.26,82.09,88.08,85.94,84.71
2017_2019,Fourier_Mean,5,80,84.91,81.48,88.0,85.94,84.08
2017_2019,Fourier_Mean,5,90,84.56,81.34,87.42,85.16,84.08
2017_2019,Fourier_Mean,5,100,85.26,81.62,88.59,86.72,84.08
2017_2019,Fourier_Mean,5,110,84.91,81.48,88.0,85.94,84.08
2017_2019,Fourier_Mean,5,120,84.91,81.48,88.0,85.94,84.08
2017_2019,Fourier_Mean,7,1,77.33,75.58,78.67,73.03,80.82
2017_2019,Fourier_Mean,7,10,82.87,78.95,86.47,84.27,81.74
2017_2019,Fourier_Mean,7,20,83.88,82.39,85.07,81.46,85.84
2017_2019,Fourier_Mean,7,30,85.14,82.87,87.04,84.27,85.84
2017_2019,Fourier_Mean,7,40,85.39,84.09,86.43,83.15,87.21
2017_2019,Fourier_Mean,7,50,86.15,84.75,87.27,84.27,87.67
2017_2019,Fourier_Mean,7,60,86.15,84.36,87.61,84.83,87.21
2017_2019,Fourier_Mean,7,70,86.4,84.83,87.67,84.83,87.67
2017_2019,Fourier_Mean,7,80,86.15,84.75,87.27,84.27,87.67
2017_2019,Fourier_Mean,7,90,86.65,85.31,87.73,84.83,88.13
2017_2019,Fourier_Mean,7,100,86.4,85.23,87.33,84.27,88.13
2017_2019,Fourier_Mean,7,110,86.4,85.23,87.33,84.27,88.13
2017_2019,Fourier_Mean,7,120,86.4,85.23,87.33,84.27,88.13
2017_2019,Fourier_Mean,10,1,77.89,75.28,80.2,77.01,78.64
2017_2019,Fourier_Mean,10,10,84.56,81.45,87.46,85.82,83.5
2017_2019,Fourier_Mean,10,20,84.21,82.26,85.9,83.52,84.79
2017_2019,Fourier_Mean,10,30,85.26,82.9,87.38,85.44,85.11
2017_2019,Fourier_Mean,10,40,85.79,83.33,88.0,86.21,85.44
2017_2019,Fourier_Mean,10,50,85.96,83.9,87.79,85.82,86.08
2017_2019,Fourier_Mean,10,60,86.67,84.91,88.2,86.21,87.06
2017_2019,Fourier_Mean,10,70,85.96,83.9,87.79,85.82,86.08
2017_2019,Fourier_Mean,10,80,85.79,83.83,87.5,85.44,86.08
2017_2019,Fourier_Mean,10,90,86.49,84.59,88.16,86.21,86.73
2017_2019,Fourier_Mean,10,100,85.61,84.03,86.97,84.67,86.41
2017_2019,Fourier_Mean,10,110,85.79,84.09,87.25,85.06,86.41
2017_2019,Fourier_Mean,10,120,85.79,83.58,87.75,85.82,85.76
2017_2019,Fourier_Mean,20,1,78.2,74.85,80.95,76.33,79.69
2017_2019,Fourier_Mean,20,10,85.09,81.58,88.13,85.6,84.69
2017_2019,Fourier_Mean,20,20,86.84,84.63,88.63,85.8,87.66
2017_2019,Fourier_Mean,20,30,86.92,84.0,89.39,86.98,86.88
2017_2019,Fourier_Mean,20,40,87.18,84.88,89.06,86.39,87.81
2017_2019,Fourier_Mean,20,50,87.27,84.91,89.21,86.59,87.81
2017_2019,Fourier_Mean,20,60,87.18,84.48,89.44,86.98,87.34
2017_2019,Fourier_Mean,20,70,87.62,85.3,89.52,86.98,88.12
2017_2019,Fourier_Mean,20,80,86.92,84.39,89.01,86.39,87.34
2017_2019,Fourier_Mean,20,90,86.66,84.17,88.71,86.0,87.19
2017_2019,Fourier_Mean,20,100,87.01,84.56,89.03,86.39,87.5
2017_2019,Fourier_Mean,20,110,87.62,85.58,89.27,86.59,88.44
2017_2019,Fourier_Mean,20,120,87.79,85.63,89.56,86.98,88.44
2017_2019,Fourier_Mean,30,1,79.3,76.69,81.39,76.79,81.31
2017_2019,Fourier_Mean,30,10,84.57,79.43,89.59,88.14,81.72
2017_2019,Fourier_Mean,30,20,85.93,82.52,88.92,86.73,85.29
2017_2019,Fourier_Mean,30,30,86.5,83.7,88.88,86.48,86.52
2017_2019,Fourier_Mean,30,40,86.61,83.83,88.98,86.61,86.62
2017_2019,Fourier_Mean,30,50,86.67,83.6,89.32,87.12,86.31
2017_2019,Fourier_Mean,30,60,86.84,83.99,89.27,86.99,86.72
2017_2019,Fourier_Mean,30,70,86.9,83.93,89.45,87.24,86.62
2017_2019,Fourier_Mean,30,80,86.78,83.48,89.68,87.63,86.11
2017_2019,Fourier_Mean,30,90,86.78,83.64,89.51,87.37,86.31
2017_2019,Fourier_Mean,30,100,86.9,83.93,89.45,87.24,86.62
2017_2019,Fourier_Mean,30,110,86.5,83.46,89.12,86.86,86.21
2017_2019,Fourier_Mean,30,120,86.73,83.78,89.25,86.99,86.52
2017_2019,Fourier_Mean,50,1,79.99,76.53,83.03,79.91,80.05
2017_2019,Fourier_Mean,50,10,87.74,83.0,92.37,91.4,84.76
2017_2019,Fourier_Mean,50,20,88.52,84.73,92.04,90.79,86.68
2017_2019,Fourier_Mean,50,30,88.42,84.6,91.97,90.72,86.56
2017_2019,Fourier_Mean,50,40,88.66,84.97,92.06,90.79,86.93
2017_2019,Fourier_Mean,50,50,88.83,85.33,92.03,90.72,87.3
2017_2019,Fourier_Mean,50,60,88.9,85.5,91.99,90.64,87.48
2017_2019,Fourier_Mean,50,70,88.66,85.37,91.62,90.18,87.42
2017_2019,Fourier_Mean,50,80,88.83,85.63,91.7,90.26,87.67
2017_2019,Fourier_Mean,50,90,89.04,85.85,91.9,90.49,87.86
2017_2019,Fourier_Mean,50,100,89.04,86.11,91.63,90.11,88.17
2017_2019,Fourier_Mean,50,110,89.14,86.14,91.81,90.33,88.17
2017_2019,Fourier_Mean,50,120,89.17,86.15,91.87,90.41,88.17
2017_2019,Fourier_Mean,70,1,79.98,78.88,80.85,76.52,82.87
2017_2019,Fourier_Mean,70,10,86.69,83.69,89.43,87.89,85.68
2017_2019,Fourier_Mean,70,20,87.07,84.45,89.44,87.78,86.49
2017_2019,Fourier_Mean,70,30,87.71,85.59,89.56,87.78,87.64
2017_2019,Fourier_Mean,70,40,87.8,85.8,89.55,87.73,87.87
2017_2019,Fourier_Mean,70,50,87.95,86.15,89.5,87.62,88.22
2017_2019,Fourier_Mean,70,60,87.73,85.82,89.39,87.51,87.91
2017_2019,Fourier_Mean,70,70,87.63,85.71,89.3,87.41,87.82
2017_2019,Fourier_Mean,70,80,87.73,85.89,89.32,87.41,88.0
2017_2019,Fourier_Mean,70,90,87.97,86.19,89.51,87.62,88.27
2017_2019,Fourier_Mean,70,100,88.17,86.48,89.62,87.73,88.54
2017_2019,Fourier_Mean,70,110,88.1,86.31,89.64,87.78,88.36
2017_2019,Fourier_Mean,70,120,87.95,86.15,89.5,87.62,88.22
2017_2019,Fourier_Mean,100,1,80.07,77.55,82.06,77.28,82.29
2017_2019,Fourier_Mean,100,10,87.01,82.87,90.75,89.0,85.43
2017_2019,Fourier_Mean,100,20,88.07,84.64,91.06,89.19,87.18
2017_2019,Fourier_Mean,100,30,87.99,85.02,90.51,88.39,87.67
2017_2019,Fourier_Mean,100,40,87.92,85.05,90.35,88.16,87.73
2017_2019,Fourier_Mean,100,50,88.22,85.27,90.73,88.66,87.88
2017_2019,Fourier_Mean,100,60,88.26,85.44,90.63,88.51,88.06
2017_2019,Fourier_Mean,100,70,88.27,85.52,90.59,88.43,88.15
2017_2019,Fourier_Mean,100,80,88.29,85.5,90.64,88.51,88.12
2017_2019,Fourier_Mean,100,90,88.32,85.41,90.8,88.74,88.0
2017_2019,Fourier_Mean,100,100,88.46,85.56,90.92,88.89,88.12
2017_2019,Fourier_Mean,100,110,88.48,85.61,90.9,88.85,88.18
2017_2019,Fourier_Mean,100,120,88.44,85.6,90.84,88.77,88.18
2017_2019,Landsat_Fourier_Mean,1,1,81.97,85.0,80.49,68.0,91.67
2017_2019,Landsat_Fourier_Mean,1,10,83.61,80.0,86.11,80.0,86.11
2017_2019,Landsat_Fourier_Mean,1,20,81.97,75.0,87.88,84.0,80.56
2017_2019,Landsat_Fourier_Mean,1,30,81.97,73.33,90.32,88.0,77.78
2017_2019,Landsat_Fourier_Mean,1,40,85.25,78.57,90.91,88.0,83.33
2017_2019,Landsat_Fourier_Mean,1,50,83.61,75.86,90.62,88.0,80.56
2017_2019,Landsat_Fourier_Mean,1,60,83.61,75.86,90.62,88.0,80.56
2017_2019,Landsat_Fourier_Mean,1,70,83.61,75.86,90.62,88.0,80.56
2017_2019,Landsat_Fourier_Mean,1,80,83.61,75.86,90.62,88.0,80.56
2017_2019,Landsat_Fourier_Mean,1,90,81.97,75.0,87.88,84.0,80.56
2017_2019,Landsat_Fourier_Mean,1,100,81.97,75.0,87.88,84.0,80.56
2017_2019,Landsat_Fourier_Mean,1,110,81.97,75.0,87.88,84.0,80.56
2017_2019,Landsat_Fourier_Mean,1,120,83.61,75.86,90.62,88.0,80.56
2017_2019,Landsat_Fourier_Mean,2,1,72.13,69.12,75.93,78.33,66.13
2017_2019,Landsat_Fourier_Mean,2,10,81.97,78.79,85.71,86.67,77.42
2017_2019,Landsat_Fourier_Mean,2,20,81.97,80.65,83.33,83.33,80.65
2017_2019,Landsat_Fourier_Mean,2,30,82.79,81.97,83.61,83.33,82.26
2017_2019,Landsat_Fourier_Mean,2,40,81.97,82.76,81.25,80.0,83.87
2017_2019,Landsat_Fourier_Mean,2,50,81.97,81.67,82.26,81.67,82.26
2017_2019,Landsat_Fourier_Mean,2,60,82.79,84.21,81.54,80.0,85.48
