param_n_estimators,split0_test_score,variable,value,year
112,0.9279899812147777,split1_test_score,0.9311208515967438,2014_2016
113,0.9279899812147777,split1_test_score,0.9323731997495304,2014_2016
114,0.9267376330619912,split1_test_score,0.9329993738259236,2014_2016
115,0.9254852849092048,split1_test_score,0.9386349405134627,2014_2016
116,0.9286161552911709,split1_test_score,0.9311208515967438,2014_2016
117,0.9267376330619912,split1_test_score,0.9361302442078898,2014_2016
118,0.9304946775203506,split1_test_score,0.9342517219787101,2014_2016
119,0.9317470256731372,split1_test_score,0.9342517219787101,2014_2016
120,0.926111458985598,split1_test_score,0.9323731997495304,2014_2016
1,0.8365685660613651,split2_test_score,0.8559799624295554,2014_2016
2,0.8528490920475892,split2_test_score,0.8597370068879149,2014_2016
3,0.8797745773324984,split2_test_score,0.9041953663118347,2014_2016
4,0.897307451471509,split2_test_score,0.8941765810895429,2014_2016
5,0.9054477144646211,split2_test_score,0.9004383218534753,2014_2016
6,0.9098309329993738,split2_test_score,0.9117094552285535,2014_2016
7,0.9123356293049468,split2_test_score,0.9167188478396995,2014_2016
8,0.9135879774577332,split2_test_score,0.9160926737633062,2014_2016
9,0.915466499686913,split2_test_score,0.926111458985598,2014_2016
10,0.9148403256105198,split2_test_score,0.9117094552285535,2014_2016
11,0.9135879774577332,split2_test_score,0.9248591108328115,2014_2016
12,0.9167188478396995,split2_test_score,0.9267376330619912,2014_2016
13,0.9160926737633062,split2_test_score,0.9173450219160927,2014_2016
14,0.9179711959924859,split2_test_score,0.9229805886036319,2014_2016
15,0.9242329367564183,split2_test_score,0.9254852849092048,2014_2016
16,0.9160926737633062,split2_test_score,0.9292423293675642,2014_2016
17,0.9192235441452724,split2_test_score,0.9198497182216656,2014_2016
18,0.9185973700688791,split2_test_score,0.9279899812147777,2014_2016
19,0.9273638071383845,split2_test_score,0.9298685034439574,2014_2016
20,0.9217282404508453,split2_test_score,0.9211020663744521,2014_2016
21,0.915466499686913,split2_test_score,0.9179711959924859,2014_2016
22,0.9167188478396995,split2_test_score,0.9223544145272385,2014_2016
23,0.9267376330619912,split2_test_score,0.9286161552911709,2014_2016
24,0.91296180338134,split2_test_score,0.9254852849092048,2014_2016
25,0.9204758922980588,split2_test_score,0.9279899812147777,2014_2016
26,0.9223544145272385,split2_test_score,0.9242329367564183,2014_2016
27,0.9217282404508453,split2_test_score,0.9329993738259236,2014_2016
28,0.9179711959924859,split2_test_score,0.9248591108328115,2014_2016
29,0.9192235441452724,split2_test_score,0.9292423293675642,2014_2016
30,0.9292423293675642,split2_test_score,0.9279899812147777,2014_2016
31,0.9236067626800251,split2_test_score,0.9304946775203506,2014_2016
32,0.9311208515967438,split2_test_score,0.9236067626800251,2014_2016
33,0.9211020663744521,split2_test_score,0.9298685034439574,2014_2016
34,0.9267376330619912,split2_test_score,0.9342517219787101,2014_2016
35,0.9329993738259236,split2_test_score,0.9317470256731372,2014_2016
36,0.9211020663744521,split2_test_score,0.9229805886036319,2014_2016
37,0.9217282404508453,split2_test_score,0.9267376330619912,2014_2016
38,0.9211020663744521,split2_test_score,0.9286161552911709,2014_2016
39,0.9242329367564183,split2_test_score,0.9317470256731372,2014_2016
40,0.9304946775203506,split2_test_score,0.9336255479023169,2014_2016
41,0.9298685034439574,split2_test_score,0.9279899812147777,2014_2016
42,0.9292423293675642,split2_test_score,0.9286161552911709,2014_2016
43,0.9236067626800251,split2_test_score,0.9311208515967438,2014_2016
44,0.9286161552911709,split2_test_score,0.9311208515967438,2014_2016
45,0.9236067626800251,split2_test_score,0.9329993738259236,2014_2016
46,0.9254852849092048,split2_test_score,0.9342517219787101,2014_2016
47,0.9279899812147777,split2_test_score,0.9317470256731372,2014_2016
48,0.9286161552911709,split2_test_score,0.9342517219787101,2014_2016
49,0.9279899812147777,split2_test_score,0.9298685034439574,2014_2016
50,0.926111458985598,split2_test_score,0.9329993738259236,2014_2016
51,0.9273638071383845,split2_test_score,0.9286161552911709,2014_2016
52,0.9317470256731372,split2_test_score,0.9311208515967438,2014_2016
53,0.9254852849092048,split2_test_score,0.9311208515967438,2014_2016
54,0.9198497182216656,split2_test_score,0.9304946775203506,2014_2016
55,0.9223544145272385,split2_test_score,0.9342517219787101,2014_2016
56,0.9267376330619912,split2_test_score,0.9317470256731372,2014_2016
57,0.926111458985598,split2_test_score,0.9311208515967438,2014_2016
58,0.9311208515967438,split2_test_score,0.9286161552911709,2014_2016
59,0.9273638071383845,split2_test_score,0.9279899812147777,2014_2016
60,0.9223544145272385,split2_test_score,0.9286161552911709,2014_2016
61,0.9286161552911709,split2_test_score,0.9292423293675642,2014_2016
62,0.9273638071383845,split2_test_score,0.9286161552911709,2014_2016
63,0.9286161552911709,split2_test_score,0.9298685034439574,2014_2016
64,0.926111458985598,split2_test_score,0.9317470256731372,2014_2016
65,0.9317470256731372,split2_test_score,0.9304946775203506,2014_2016
66,0.9254852849092048,split2_test_score,0.9317470256731372,2014_2016
67,0.9292423293675642,split2_test_score,0.9336255479023169,2014_2016
68,0.9279899812147777,split2_test_score,0.9323731997495304,2014_2016
69,0.9254852849092048,split2_test_score,0.9304946775203506,2014_2016
70,0.9336255479023169,split2_test_score,0.9279899812147777,2014_2016
71,0.9292423293675642,split2_test_score,0.9329993738259236,2014_2016
72,0.9304946775203506,split2_test_score,0.9311208515967438,2014_2016
73,0.9298685034439574,split2_test_score,0.9311208515967438,2014_2016
74,0.9292423293675642,split2_test_score,0.9311208515967438,2014_2016
75,0.9254852849092048,split2_test_score,0.9267376330619912,2014_2016
76,0.9311208515967438,split2_test_score,0.9348778960551033,2014_2016
77,0.9273638071383845,split2_test_score,0.9386349405134627,2014_2016
78,0.926111458985598,split2_test_score,0.9311208515967438,2014_2016
79,0.9286161552911709,split2_test_score,0.9342517219787101,2014_2016
80,0.9248591108328115,split2_test_score,0.9329993738259236,2014_2016
81,0.9267376330619912,split2_test_score,0.9304946775203506,2014_2016
82,0.9229805886036319,split2_test_score,0.9342517219787101,2014_2016
83,0.926111458985598,split2_test_score,0.9311208515967438,2014_2016
84,0.926111458985598,split2_test_score,0.9323731997495304,2014_2016
85,0.9273638071383845,split2_test_score,0.9323731997495304,2014_2016
86,0.9279899812147777,split2_test_score,0.9323731997495304,2014_2016
87,0.9286161552911709,split2_test_score,0.9329993738259236,2014_2016
88,0.9273638071383845,split2_test_score,0.9329993738259236,2014_2016
89,0.9267376330619912,split2_test_score,0.9323731997495304,2014_2016
90,0.926111458985598,split2_test_score,0.9348778960551033,2014_2016
91,0.9292423293675642,split2_test_score,0.9317470256731372,2014_2016
92,0.9267376330619912,split2_test_score,0.9336255479023169,2014_2016
93,0.9304946775203506,split2_test_score,0.9361302442078898,2014_2016
94,0.9298685034439574,split2_test_score,0.9373825923606762,2014_2016
95,0.9311208515967438,split2_test_score,0.9323731997495304,2014_2016
96,0.9248591108328115,split2_test_score,0.9342517219787101,2014_2016
97,0.9298685034439574,split2_test_score,0.9336255479023169,2014_2016
98,0.9286161552911709,split2_test_score,0.9298685034439574,2014_2016
99,0.9292423293675642,split2_test_score,0.9317470256731372,2014_2016
100,0.9298685034439574,split2_test_score,0.9329993738259236,2014_2016
101,0.9298685034439574,split2_test_score,0.9329993738259236,2014_2016
102,0.9236067626800251,split2_test_score,0.9329993738259236,2014_2016
103,0.9286161552911709,split2_test_score,0.9317470256731372,2014_2016
104,0.9279899812147777,split2_test_score,0.9304946775203506,2014_2016
105,0.9279899812147777,split2_test_score,0.9286161552911709,2014_2016
106,0.9286161552911709,split2_test_score,0.9279899812147777,2014_2016
107,0.9292423293675642,split2_test_score,0.9329993738259236,2014_2016
108,0.9311208515967438,split2_test_score,0.936756418284283,2014_2016
109,0.9267376330619912,split2_test_score,0.9323731997495304,2014_2016
110,0.9311208515967438,split2_test_score,0.9323731997495304,2014_2016
111,0.9298685034439574,split2_test_score,0.9304946775203506,2014_2016
112,0.9279899812147777,split2_test_score,0.9311208515967438,2014_2016
113,0.9279899812147777,split2_test_score,0.9329993738259236,2014_2016
114,0.9267376330619912,split2_test_score,0.9323731997495304,2014_2016
115,0.9254852849092048,split2_test_score,0.9342517219787101,2014_2016
116,0.9286161552911709,split2_test_score,0.9355040701314965,2014_2016
117,0.9267376330619912,split2_test_score,0.9355040701314965,2014_2016
118,0.9304946775203506,split2_test_score,0.9323731997495304,2014_2016
119,0.9317470256731372,split2_test_score,0.9317470256731372,2014_2016
120,0.926111458985598,split2_test_score,0.9304946775203506,2014_2016
1,0.8365685660613651,split3_test_score,0.8553537883531622,2014_2016
2,0.8528490920475892,split3_test_score,0.8378209142141515,2014_2016
3,0.8797745773324984,split3_test_score,0.8904195366311835,2014_2016
4,0.897307451471509,split3_test_score,0.8929242329367564,2014_2016
5,0.9054477144646211,split3_test_score,0.9073262366938009,2014_2016
6,0.9098309329993738,split3_test_score,0.9004383218534753,2014_2016
7,0.9123356293049468,split3_test_score,0.9073262366938009,2014_2016
8,0.9135879774577332,split3_test_score,0.9104571070757671,2014_2016
9,0.915466499686913,split3_test_score,0.9104571070757671,2014_2016
10,0.9148403256105198,split3_test_score,0.9117094552285535,2014_2016
11,0.9135879774577332,split3_test_score,0.9192235441452724,2014_2016
12,0.9167188478396995,split3_test_score,0.9135879774577332,2014_2016
13,0.9160926737633062,split3_test_score,0.9173450219160927,2014_2016
14,0.9179711959924859,split3_test_score,0.91296180338134,2014_2016
15,0.9242329367564183,split3_test_score,0.915466499686913,2014_2016
16,0.9160926737633062,split3_test_score,0.91296180338134,2014_2016
17,0.9192235441452724,split3_test_score,0.9192235441452724,2014_2016
18,0.9185973700688791,split3_test_score,0.9160926737633062,2014_2016
19,0.9273638071383845,split3_test_score,0.915466499686913,2014_2016
20,0.9217282404508453,split3_test_score,0.9110832811521603,2014_2016
21,0.915466499686913,split3_test_score,0.9211020663744521,2014_2016
22,0.9167188478396995,split3_test_score,0.9173450219160927,2014_2016
23,0.9267376330619912,split3_test_score,0.9217282404508453,2014_2016
24,0.91296180338134,split3_test_score,0.9254852849092048,2014_2016
25,0.9204758922980588,split3_test_score,0.9229805886036319,2014_2016
26,0.9223544145272385,split3_test_score,0.9223544145272385,2014_2016
27,0.9217282404508453,split3_test_score,0.9204758922980588,2014_2016
28,0.9179711959924859,split3_test_score,0.9204758922980588,2014_2016
29,0.9192235441452724,split3_test_score,0.9204758922980588,2014_2016
30,0.9292423293675642,split3_test_score,0.9267376330619912,2014_2016
31,0.9236067626800251,split3_test_score,0.9223544145272385,2014_2016
32,0.9311208515967438,split3_test_score,0.9198497182216656,2014_2016
33,0.9211020663744521,split3_test_score,0.9273638071383845,2014_2016
34,0.9267376330619912,split3_test_score,0.9211020663744521,2014_2016
35,0.9329993738259236,split3_test_score,0.9198497182216656,2014_2016
36,0.9211020663744521,split3_test_score,0.9279899812147777,2014_2016
37,0.9217282404508453,split3_test_score,0.9223544145272385,2014_2016
38,0.9211020663744521,split3_test_score,0.9192235441452724,2014_2016
39,0.9242329367564183,split3_test_score,0.9123356293049468,2014_2016
40,0.9304946775203506,split3_test_score,0.9217282404508453,2014_2016
41,0.9298685034439574,split3_test_score,0.9204758922980588,2014_2016
42,0.9292423293675642,split3_test_score,0.9217282404508453,2014_2016
43,0.9236067626800251,split3_test_score,0.9135879774577332,2014_2016
44,0.9286161552911709,split3_test_score,0.9179711959924859,2014_2016
45,0.9236067626800251,split3_test_score,0.9279899812147777,2014_2016
46,0.9254852849092048,split3_test_score,0.9273638071383845,2014_2016
47,0.9279899812147777,split3_test_score,0.9211020663744521,2014_2016
48,0.9286161552911709,split3_test_score,0.9217282404508453,2014_2016
49,0.9279899812147777,split3_test_score,0.9279899812147777,2014_2016
50,0.926111458985598,split3_test_score,0.9273638071383845,2014_2016
51,0.9273638071383845,split3_test_score,0.9211020663744521,2014_2016
52,0.9317470256731372,split3_test_score,0.9223544145272385,2014_2016
53,0.9254852849092048,split3_test_score,0.9286161552911709,2014_2016
54,0.9198497182216656,split3_test_score,0.9273638071383845,2014_2016
55,0.9223544145272385,split3_test_score,0.9236067626800251,2014_2016
56,0.9267376330619912,split3_test_score,0.9229805886036319,2014_2016
57,0.926111458985598,split3_test_score,0.9204758922980588,2014_2016
58,0.9311208515967438,split3_test_score,0.9286161552911709,2014_2016
59,0.9273638071383845,split3_test_score,0.9217282404508453,2014_2016
60,0.9223544145272385,split3_test_score,0.926111458985598,2014_2016
61,0.9286161552911709,split3_test_score,0.9223544145272385,2014_2016
62,0.9273638071383845,split3_test_score,0.9286161552911709,2014_2016
63,0.9286161552911709,split3_test_score,0.9254852849092048,2014_2016
64,0.926111458985598,split3_test_score,0.9254852849092048,2014_2016
65,0.9317470256731372,split3_test_score,0.9242329367564183,2014_2016
66,0.9254852849092048,split3_test_score,0.9286161552911709,2014_2016
67,0.9292423293675642,split3_test_score,0.9204758922980588,2014_2016
68,0.9279899812147777,split3_test_score,0.9217282404508453,2014_2016
69,0.9254852849092048,split3_test_score,0.9242329367564183,2014_2016
70,0.9336255479023169,split3_test_score,0.926111458985598,2014_2016
71,0.9292423293675642,split3_test_score,0.9229805886036319,2014_2016
72,0.9304946775203506,split3_test_score,0.9254852849092048,2014_2016
73,0.9298685034439574,split3_test_score,0.9286161552911709,2014_2016
74,0.9292423293675642,split3_test_score,0.9273638071383845,2014_2016
75,0.9254852849092048,split3_test_score,0.9279899812147777,2014_2016
76,0.9311208515967438,split3_test_score,0.9242329367564183,2014_2016
77,0.9273638071383845,split3_test_score,0.9236067626800251,2014_2016
78,0.926111458985598,split3_test_score,0.9242329367564183,2014_2016
79,0.9286161552911709,split3_test_score,0.9236067626800251,2014_2016
80,0.9248591108328115,split3_test_score,0.9304946775203506,2014_2016
81,0.9267376330619912,split3_test_score,0.9254852849092048,2014_2016
82,0.9229805886036319,split3_test_score,0.9248591108328115,2014_2016
83,0.926111458985598,split3_test_score,0.9248591108328115,2014_2016
84,0.926111458985598,split3_test_score,0.9236067626800251,2014_2016
85,0.9273638071383845,split3_test_score,0.9248591108328115,2014_2016
86,0.9279899812147777,split3_test_score,0.9286161552911709,2014_2016
87,0.9286161552911709,split3_test_score,0.9217282404508453,2014_2016
88,0.9273638071383845,split3_test_score,0.9217282404508453,2014_2016
89,0.9267376330619912,split3_test_score,0.926111458985598,2014_2016
90,0.926111458985598,split3_test_score,0.9242329367564183,2014_2016
91,0.9292423293675642,split3_test_score,0.9248591108328115,2014_2016
92,0.9267376330619912,split3_test_score,0.9211020663744521,2014_2016
93,0.9304946775203506,split3_test_score,0.9248591108328115,2014_2016
94,0.9298685034439574,split3_test_score,0.9248591108328115,2014_2016
95,0.9311208515967438,split3_test_score,0.9236067626800251,2014_2016
96,0.9248591108328115,split3_test_score,0.9236067626800251,2014_2016
97,0.9298685034439574,split3_test_score,0.9248591108328115,2014_2016
98,0.9286161552911709,split3_test_score,0.9211020663744521,2014_2016
99,0.9292423293675642,split3_test_score,0.9223544145272385,2014_2016
100,0.9298685034439574,split3_test_score,0.9236067626800251,2014_2016
101,0.9298685034439574,split3_test_score,0.9236067626800251,2014_2016
102,0.9236067626800251,split3_test_score,0.9236067626800251,2014_2016
103,0.9286161552911709,split3_test_score,0.9254852849092048,2014_2016
104,0.9279899812147777,split3_test_score,0.9273638071383845,2014_2016
105,0.9279899812147777,split3_test_score,0.9254852849092048,2014_2016
106,0.9286161552911709,split3_test_score,0.9211020663744521,2014_2016
107,0.9292423293675642,split3_test_score,0.926111458985598,2014_2016
108,0.9311208515967438,split3_test_score,0.9267376330619912,2014_2016
109,0.9267376330619912,split3_test_score,0.9298685034439574,2014_2016
110,0.9311208515967438,split3_test_score,0.9229805886036319,2014_2016
111,0.9298685034439574,split3_test_score,0.9236067626800251,2014_2016
112,0.9279899812147777,split3_test_score,0.9273638071383845,2014_2016
113,0.9279899812147777,split3_test_score,0.926111458985598,2014_2016
114,0.9267376330619912,split3_test_score,0.9229805886036319,2014_2016
115,0.9254852849092048,split3_test_score,0.9217282404508453,2014_2016
116,0.9286161552911709,split3_test_score,0.9254852849092048,2014_2016
117,0.9267376330619912,split3_test_score,0.9254852849092048,2014_2016
118,0.9304946775203506,split3_test_score,0.9254852849092048,2014_2016
119,0.9317470256731372,split3_test_score,0.926111458985598,2014_2016
120,0.926111458985598,split3_test_score,0.9254852849092048,2014_2016
1,0.8365685660613651,split4_test_score,0.8666249217282405,2014_2016
2,0.8528490920475892,split4_test_score,0.8559799624295554,2014_2016
3,0.8797745773324984,split4_test_score,0.8941765810895429,2014_2016
4,0.897307451471509,split4_test_score,0.9048215403882279,2014_2016
5,0.9054477144646211,split4_test_score,0.9054477144646211,2014_2016
6,0.9098309329993738,split4_test_score,0.9104571070757671,2014_2016
7,0.9123356293049468,split4_test_score,0.9204758922980588,2014_2016
8,0.9135879774577332,split4_test_score,0.9092047589229806,2014_2016
9,0.915466499686913,split4_test_score,0.926111458985598,2014_2016
10,0.9148403256105198,split4_test_score,0.9254852849092048,2014_2016
11,0.9135879774577332,split4_test_score,0.9286161552911709,2014_2016
12,0.9167188478396995,split4_test_score,0.9298685034439574,2014_2016
13,0.9160926737633062,split4_test_score,0.9298685034439574,2014_2016
14,0.9179711959924859,split4_test_score,0.9198497182216656,2014_2016
15,0.9242329367564183,split4_test_score,0.926111458985598,2014_2016
16,0.9160926737633062,split4_test_score,0.9236067626800251,2014_2016
17,0.9192235441452724,split4_test_score,0.9248591108328115,2014_2016
18,0.9185973700688791,split4_test_score,0.9292423293675642,2014_2016
19,0.9273638071383845,split4_test_score,0.9311208515967438,2014_2016
20,0.9217282404508453,split4_test_score,0.9323731997495304,2014_2016
21,0.915466499686913,split4_test_score,0.9329993738259236,2014_2016
22,0.9167188478396995,split4_test_score,0.9355040701314965,2014_2016
23,0.9267376330619912,split4_test_score,0.9373825923606762,2014_2016
24,0.91296180338134,split4_test_score,0.9317470256731372,2014_2016
25,0.9204758922980588,split4_test_score,0.9311208515967438,2014_2016
26,0.9223544145272385,split4_test_score,0.9304946775203506,2014_2016
27,0.9217282404508453,split4_test_score,0.9355040701314965,2014_2016
28,0.9179711959924859,split4_test_score,0.9348778960551033,2014_2016
29,0.9192235441452724,split4_test_score,0.9304946775203506,2014_2016
30,0.9292423293675642,split4_test_score,0.9355040701314965,2014_2016
31,0.9236067626800251,split4_test_score,0.9436443331246086,2014_2016
32,0.9311208515967438,split4_test_score,0.9398872886662493,2014_2016
33,0.9211020663744521,split4_test_score,0.9348778960551033,2014_2016
34,0.9267376330619912,split4_test_score,0.9361302442078898,2014_2016
35,0.9329993738259236,split4_test_score,0.936756418284283,2014_2016
36,0.9211020663744521,split4_test_score,0.9361302442078898,2014_2016
37,0.9217282404508453,split4_test_score,0.9323731997495304,2014_2016
38,0.9211020663744521,split4_test_score,0.9386349405134627,2014_2016
39,0.9242329367564183,split4_test_score,0.9436443331246086,2014_2016
40,0.9304946775203506,split4_test_score,0.9292423293675642,2014_2016
41,0.9298685034439574,split4_test_score,0.9317470256731372,2014_2016
42,0.9292423293675642,split4_test_score,0.9342517219787101,2014_2016
43,0.9236067626800251,split4_test_score,0.936756418284283,2014_2016
44,0.9286161552911709,split4_test_score,0.9355040701314965,2014_2016
45,0.9236067626800251,split4_test_score,0.9317470256731372,2014_2016
46,0.9254852849092048,split4_test_score,0.9361302442078898,2014_2016
47,0.9279899812147777,split4_test_score,0.9398872886662493,2014_2016
48,0.9286161552911709,split4_test_score,0.9329993738259236,2014_2016
49,0.9279899812147777,split4_test_score,0.9348778960551033,2014_2016
50,0.926111458985598,split4_test_score,0.9417658108954289,2014_2016
51,0.9273638071383845,split4_test_score,0.9329993738259236,2014_2016
52,0.9317470256731372,split4_test_score,0.9386349405134627,2014_2016
53,0.9254852849092048,split4_test_score,0.9342517219787101,2014_2016
54,0.9198497182216656,split4_test_score,0.9373825923606762,2014_2016
55,0.9223544145272385,split4_test_score,0.9329993738259236,2014_2016
56,0.9267376330619912,split4_test_score,0.9361302442078898,2014_2016
57,0.926111458985598,split4_test_score,0.9423919849718222,2014_2016
58,0.9311208515967438,split4_test_score,0.9373825923606762,2014_2016
59,0.9273638071383845,split4_test_score,0.9386349405134627,2014_2016
60,0.9223544145272385,split4_test_score,0.9348778960551033,2014_2016
61,0.9286161552911709,split4_test_score,0.9373825923606762,2014_2016
62,0.9273638071383845,split4_test_score,0.9348778960551033,2014_2016
63,0.9286161552911709,split4_test_score,0.9323731997495304,2014_2016
64,0.926111458985598,split4_test_score,0.9417658108954289,2014_2016
65,0.9317470256731372,split4_test_score,0.9329993738259236,2014_2016
66,0.9254852849092048,split4_test_score,0.9311208515967438,2014_2016
67,0.9292423293675642,split4_test_score,0.9342517219787101,2014_2016
68,0.9279899812147777,split4_test_score,0.9373825923606762,2014_2016
69,0.9254852849092048,split4_test_score,0.9317470256731372,2014_2016
70,0.9336255479023169,split4_test_score,0.9355040701314965,2014_2016
71,0.9292423293675642,split4_test_score,0.9386349405134627,2014_2016
72,0.9304946775203506,split4_test_score,0.9417658108954289,2014_2016
73,0.9298685034439574,split4_test_score,0.9373825923606762,2014_2016
74,0.9292423293675642,split4_test_score,0.9380087664370695,2014_2016
75,0.9254852849092048,split4_test_score,0.9411396368190357,2014_2016
76,0.9311208515967438,split4_test_score,0.9311208515967438,2014_2016
77,0.9273638071383845,split4_test_score,0.936756418284283,2014_2016
78,0.926111458985598,split4_test_score,0.9380087664370695,2014_2016
79,0.9286161552911709,split4_test_score,0.9336255479023169,2014_2016
80,0.9248591108328115,split4_test_score,0.9373825923606762,2014_2016
81,0.9267376330619912,split4_test_score,0.9386349405134627,2014_2016
82,0.9229805886036319,split4_test_score,0.9355040701314965,2014_2016
83,0.926111458985598,split4_test_score,0.9348778960551033,2014_2016
84,0.926111458985598,split4_test_score,0.9386349405134627,2014_2016
85,0.9273638071383845,split4_test_score,0.9342517219787101,2014_2016
86,0.9279899812147777,split4_test_score,0.9348778960551033,2014_2016
87,0.9286161552911709,split4_test_score,0.9380087664370695,2014_2016
88,0.9273638071383845,split4_test_score,0.9329993738259236,2014_2016
89,0.9267376330619912,split4_test_score,0.9380087664370695,2014_2016
90,0.926111458985598,split4_test_score,0.9380087664370695,2014_2016
91,0.9292423293675642,split4_test_score,0.936756418284283,2014_2016
92,0.9267376330619912,split4_test_score,0.9336255479023169,2014_2016
93,0.9304946775203506,split4_test_score,0.9417658108954289,2014_2016
94,0.9298685034439574,split4_test_score,0.936756418284283,2014_2016
95,0.9311208515967438,split4_test_score,0.9405134627426425,2014_2016
96,0.9248591108328115,split4_test_score,0.9355040701314965,2014_2016
97,0.9298685034439574,split4_test_score,0.939261114589856,2014_2016
98,0.9286161552911709,split4_test_score,0.9386349405134627,2014_2016
99,0.9292423293675642,split4_test_score,0.9373825923606762,2014_2016
100,0.9298685034439574,split4_test_score,0.9380087664370695,2014_2016
101,0.9298685034439574,split4_test_score,0.9380087664370695,2014_2016
102,0.9236067626800251,split4_test_score,0.9386349405134627,2014_2016
103,0.9286161552911709,split4_test_score,0.9373825923606762,2014_2016
104,0.9279899812147777,split4_test_score,0.9373825923606762,2014_2016
105,0.9279899812147777,split4_test_score,0.9336255479023169,2014_2016
106,0.9286161552911709,split4_test_score,0.9348778960551033,2014_2016
107,0.9292423293675642,split4_test_score,0.9386349405134627,2014_2016
108,0.9311208515967438,split4_test_score,0.9329993738259236,2014_2016
109,0.9267376330619912,split4_test_score,0.9380087664370695,2014_2016
110,0.9311208515967438,split4_test_score,0.936756418284283,2014_2016
111,0.9298685034439574,split4_test_score,0.9380087664370695,2014_2016
112,0.9279899812147777,split4_test_score,0.939261114589856,2014_2016
113,0.9279899812147777,split4_test_score,0.9355040701314965,2014_2016
114,0.9267376330619912,split4_test_score,0.936756418284283,2014_2016
115,0.9254852849092048,split4_test_score,0.9373825923606762,2014_2016
116,0.9286161552911709,split4_test_score,0.9380087664370695,2014_2016
117,0.9267376330619912,split4_test_score,0.9373825923606762,2014_2016
118,0.9304946775203506,split4_test_score,0.9355040701314965,2014_2016
119,0.9317470256731372,split4_test_score,0.9373825923606762,2014_2016
120,0.926111458985598,split4_test_score,0.9361302442078898,2014_2016
1,0.8459611772072636,split1_test_score,0.8609893550407013,2017_2019
2,0.8528490920475892,split1_test_score,0.8528490920475892,2017_2019
3,0.8935504070131497,split1_test_score,0.8960551033187226,2017_2019
4,0.89167188478397,split1_test_score,0.8954289292423294,2017_2019
5,0.9110832811521603,split1_test_score,0.9073262366938009,2017_2019
6,0.9004383218534753,split1_test_score,0.9092047589229806,2017_2019
7,0.9035691922354414,split1_test_score,0.9160926737633062,2017_2019
8,0.9085785848465874,split1_test_score,0.9104571070757671,2017_2019
9,0.9104571070757671,split1_test_score,0.9110832811521603,2017_2019
10,0.9104571070757671,split1_test_score,0.9085785848465874,2017_2019
11,0.9192235441452724,split1_test_score,0.9135879774577332,2017_2019
12,0.9098309329993738,split1_test_score,0.9173450219160927,2017_2019
13,0.915466499686913,split1_test_score,0.9117094552285535,2017_2019
14,0.9098309329993738,split1_test_score,0.9229805886036319,2017_2019
15,0.9192235441452724,split1_test_score,0.91296180338134,2017_2019
16,0.9179711959924859,split1_test_score,0.9104571070757671,2017_2019
17,0.9167188478396995,split1_test_score,0.9211020663744521,2017_2019
18,0.9092047589229806,split1_test_score,0.9110832811521603,2017_2019
19,0.9123356293049468,split1_test_score,0.9229805886036319,2017_2019
20,0.9123356293049468,split1_test_score,0.9148403256105198,2017_2019
21,0.9148403256105198,split1_test_score,0.9192235441452724,2017_2019
22,0.9098309329993738,split1_test_score,0.9192235441452724,2017_2019
23,0.9167188478396995,split1_test_score,0.9211020663744521,2017_2019
24,0.9104571070757671,split1_test_score,0.9217282404508453,2017_2019
25,0.9223544145272385,split1_test_score,0.9242329367564183,2017_2019
26,0.9160926737633062,split1_test_score,0.9211020663744521,2017_2019
27,0.9198497182216656,split1_test_score,0.9229805886036319,2017_2019
28,0.9167188478396995,split1_test_score,0.9198497182216656,2017_2019
29,0.9167188478396995,split1_test_score,0.9192235441452724,2017_2019
30,0.9167188478396995,split1_test_score,0.9185973700688791,2017_2019
31,0.9167188478396995,split1_test_score,0.926111458985598,2017_2019
32,0.9167188478396995,split1_test_score,0.9173450219160927,2017_2019
33,0.9110832811521603,split1_test_score,0.9192235441452724,2017_2019
34,0.9211020663744521,split1_test_score,0.9211020663744521,2017_2019
35,0.9173450219160927,split1_test_score,0.9217282404508453,2017_2019
36,0.9204758922980588,split1_test_score,0.9279899812147777,2017_2019
37,0.91296180338134,split1_test_score,0.9223544145272385,2017_2019
38,0.9142141515341264,split1_test_score,0.9204758922980588,2017_2019
39,0.9198497182216656,split1_test_score,0.9267376330619912,2017_2019
40,0.9173450219160927,split1_test_score,0.9198497182216656,2017_2019
41,0.9179711959924859,split1_test_score,0.9254852849092048,2017_2019
42,0.9179711959924859,split1_test_score,0.9236067626800251,2017_2019
43,0.9160926737633062,split1_test_score,0.9211020663744521,2017_2019
44,0.915466499686913,split1_test_score,0.9236067626800251,2017_2019
45,0.9204758922980588,split1_test_score,0.9229805886036319,2017_2019
46,0.9167188478396995,split1_test_score,0.926111458985598,2017_2019
47,0.9198497182216656,split1_test_score,0.9185973700688791,2017_2019
48,0.9167188478396995,split1_test_score,0.9254852849092048,2017_2019
49,0.9142141515341264,split1_test_score,0.9236067626800251,2017_2019
50,0.9148403256105198,split1_test_score,0.9242329367564183,2017_2019
51,0.9217282404508453,split1_test_score,0.9192235441452724,2017_2019
52,0.9217282404508453,split1_test_score,0.9217282404508453,2017_2019
53,0.9135879774577332,split1_test_score,0.9217282404508453,2017_2019
54,0.9217282404508453,split1_test_score,0.9211020663744521,2017_2019
55,0.926111458985598,split1_test_score,0.9217282404508453,2017_2019
56,0.9192235441452724,split1_test_score,0.9160926737633062,2017_2019
